Step,WaitingVehicles,QueueLength,AvgWaitTime,TotalVehicles,CumulativeThroughput,AvgSpeed,CurrentPhase
56,12,20,10.363636363636363,22,3,2.4497720425977407,2
57,13,22,10.909090909090908,22,4,1.7756355356538884,2
58,13,22,10.956521739130435,23,4,1.5353762602265995,2
59,13,22,12.045454545454545,22,5,1.003586684904205,3
60,14,24,12.681818181818182,22,5,1.1867707463947739,3
61,15,26,13.363636363636363,22,5,1.3528053395277977,3
62,17,30,12.875,24,5,1.402781933343931,3
63,15,26,13.5,24,5,1.56548507890249,4
64,13,22,11.833333333333334,24,5,1.6913271601033122,4
65,12,20,10.291666666666666,24,5,1.9081510008059723,4
66,11,18,10.541666666666666,24,5,2.1069137295955502,4
67,12,20,10.48,25,5,2.1679332558381006,4
68,12,20,10.5,26,5,2.124485345497492,4
69,11,18,10.923076923076923,26,5,1.9671595313984125,4
70,12,20,10.925925925925926,27,5,1.7666642132542068,4
71,13,20,11.407407407407407,27,5,1.6636458158891942,4
72,13,20,11.88888888888889,27,5,1.666648799447673,4
73,15,23,11.964285714285714,28,5,1.8857000299622586,4
74,14,21,12.464285714285714,28,5,2.0390268220987915,4
75,14,21,12.964285714285714,28,5,2.3083466765642604,4
76,15,23,13.0,29,5,2.4606028007958853,4
77,14,21,13.482758620689655,29,5,2.5614920221959308,4
78,14,21,13.96551724137931,29,5,2.7205295574840864,4
79,15,22,14.482758620689655,29,5,2.8990943386727244,4
80,16,24,14.5,30,5,3.0176737577552957,4
81,15,22,15.517241379310345,29,6,2.918478212102522,4
82,15,22,16.03448275862069,29,6,3.038159065374288,4
83,16,23,16.586206896551722,29,6,3.172901121939188,4
84,16,23,17.137931034482758,29,6,3.4135639788989782,4
85,17,25,17.689655172413794,29,7,3.2210295558713566,4
86,17,25,17.633333333333333,30,7,3.08028812703994,4
87,16,23,19.464285714285715,28,9,2.512893663482628,4
88,16,23,20.035714285714285,28,9,2.7140322551082874,4
89,19,27,20.678571428571427,28,10,2.5115762712240226,4
90,20,29,21.357142857142858,28,11,2.3107248279311974,4
91,18,25,21.964285714285715,28,11,2.4869078922194587,4
92,18,25,22.607142857142858,28,11,2.7289862991955713,4
93,18,25,25.03846153846154,26,13,2.28828830513739,4
94,18,25,25.73076923076923,26,13,2.3115207158435833,4
95,20,29,25.444444444444443,27,14,1.8607622638109385,4
96,18,25,27.115384615384617,26,15,1.5908443794050484,4
97,20,28,26.814814814814813,27,15,1.5059161166417023,4
98,18,26,21.571428571428573,28,15,1.585945147055483,4
99,17,26,19.178571428571427,28,16,1.2348339502329237,4
100,15,23,19.321428571428573,28,16,1.3571371491930386,4
101,17,26,19.20689655172414,29,16,1.3404828694239503,4
102,17,26,19.1,30,16,1.4152386499370893,4
103,16,24,19.633333333333333,30,16,1.5731876942553693,4
104,17,26,20.2,30,16,1.70150069486487,4
105,17,26,20.766666666666666,30,16,1.8801558396791083,4
106,17,26,21.333333333333332,30,16,2.1810901999378602,4
107,19,29,21.225806451612904,31,16,2.3965343127481,4
108,19,29,21.125,32,16,2.3954092289015807,5
109,18,27,21.6875,32,16,2.3031433493608215,5
110,18,27,22.25,32,16,2.2524781607713003,5
111,20,30,22.875,32,16,2.3504217281981976,5
112,21,32,22.78787878787879,33,16,2.443518746750331,6
113,20,30,23.393939393939394,33,16,2.6845012900326517,6
114,20,30,25.548387096774192,31,18,2.131625975435144,6
115,20,30,26.193548387096776,31,18,2.006020042838326,6
116,22,34,26.03125,32,18,1.9302987541265335,6
117,22,33,27.580645161290324,31,19,1.6829776838688977,6
118,23,35,27.40625,32,19,1.7738266761956325,6
119,22,33,28.09375,32,19,1.9761130076983382,6
120,22,33,28.78125,32,19,2.1196942114899384,6
121,23,34,30.451612903225808,31,20,1.8306570499892187,6
122,23,34,31.193548387096776,31,20,1.8512997660720956,6
123,25,38,31.967741935483872,31,21,1.5534093689994397,6
124,24,37,32.645161290322584,31,21,1.6477341842917304,6
125,25,39,33.41935483870968,31,22,1.2608395534519616,6
126,24,37,34.193548387096776,31,22,1.381464138081601,6
127,24,37,36.13333333333333,30,23,1.0134402710949082,6
128,25,39,35.74193548387097,31,23,1.0735202510893171,6
129,24,37,36.516129032258064,31,23,1.1235562146824773,6
130,24,37,38.53333333333333,30,24,0.7939869260691584,6
131,25,38,39.36666666666667,30,24,0.7890304466206772,6
132,26,40,38.903225806451616,31,24,0.8652275233156248,6
133,25,38,39.70967741935484,31,24,0.9927422825667184,6
134,25,38,40.516129032258064,31,24,1.0726993101794406,6
135,26,40,40.03125,32,24,1.0191807535159998,6
136,25,38,40.8125,32,24,1.0197340658670941,6
137,26,39,42.96774193548387,31,25,0.751612166741866,6
138,26,39,43.806451612903224,31,25,0.8428218173077874,6
139,26,39,44.645161290322584,31,25,0.8031340579770668,6
140,27,41,44.0625,32,25,0.7606274549821639,6
141,27,41,44.90625,32,25,0.7593669122140022,6
142,27,41,45.75,32,25,0.7683438495308498,7
143,28,42,46.625,32,25,0.8302728474108318,7
144,28,42,47.5,32,25,0.9153974548372248,7
145,29,44,46.90909090909091,33,25,0.8538240040558963,7
146,29,44,46.35294117647059,34,25,0.8067798768733677,0
147,24,36,34.94117647058823,34,25,0.8925879373645473,0
148,21,31,26.5,34,25,1.007362757667534,0
149,18,27,19.794117647058822,34,25,1.1375404809434633,0
150,17,25,15.657142857142857,35,25,1.3338135001087952,0
151,16,23,13.222222222222221,36,25,1.609118358749492,0
152,14,19,13.17142857142857,35,26,1.5749129563017177,0
153,14,19,13.571428571428571,35,26,1.970918744014077,0
154,14,19,13.971428571428572,35,26,2.253136661782154,0
155,15,21,13.972222222222221,36,26,2.293925165162793,0
156,15,20,14.38888888888889,36,26,2.5342040105101433,0
157,15,20,14.805555555555555,36,26,2.895492528741211,0
158,15,20,15.222222222222221,36,26,3.233246929321542,0
159,16,22,15.216216216216216,37,26,3.4311409230230323,0
160,15,20,15.621621621621621,37,26,3.581795130522235,0
161,16,21,16.054054054054053,37,26,3.847668757868644,0
162,17,23,16.486486486486488,37,27,3.7551335275412043,0
163,16,21,18.41176470588235,34,30,3.082374393592519,0
164,18,24,18.91176470588235,34,31,2.9454818579391775,0
165,17,22,20.0,33,32,2.868527197532953,0
166,17,22,21.15625,32,33,2.806930956588999,0
167,18,24,21.6875,32,34,2.5994380783270064,0
168,17,22,22.93548387096774,31,35,2.4867517918097723,0
169,18,24,22.75,32,35,2.6351900120783265,0
170,17,22,23.28125,32,35,2.8284529392961004,0
171,17,22,24.580645161290324,31,36,2.827586930194994,0
172,17,22,25.129032258064516,31,36,3.068673228446948,0
173,18,24,25.677419354838708,31,37,3.0434034187209047,0
174,17,22,27.1,30,38,3.123807226324911,0
175,17,22,27.666666666666668,30,38,3.351688602556045,0
176,17,22,30.25,28,40,2.9435101684806173,0
177,18,24,29.79310344827586,29,40,2.774312326344057,0
178,17,22,32.629629629629626,27,42,1.998882602802487,0
179,18,23,33.2962962962963,27,42,2.0092687004791747,0
180,22,31,34.03703703703704,27,44,1.3009301153007111,0
181,18,25,27.51851851851852,27,44,1.4997894022114362,0
182,17,25,21.444444444444443,27,45,1.1805757153651608,0
183,14,21,17.0,27,45,1.1711465656818114,0
184,12,19,14.148148148148149,27,45,1.1434399881986896,0
185,13,21,12.851851851851851,27,45,1.2148296542252626,0
186,12,20,12.185185185185185,27,45,1.3906689219390702,0
187,12,21,11.214285714285714,28,45,1.6278225255600254,0
188,13,23,11.241379310344827,29,45,1.792044595159509,0
189,12,22,10.793103448275861,29,45,2.1009101393813467,0
190,12,22,11.206896551724139,29,45,2.5178201388470836,0
191,13,24,11.233333333333333,30,45,2.7543215687520806,1
192,14,25,11.290322580645162,31,45,2.7877328657436826,1
193,14,24,11.741935483870968,31,45,2.9589779711423696,1
194,16,26,12.258064516129032,31,45,3.1047761814726735,1
195,17,27,12.806451612903226,31,45,3.1757547147479297,2
196,18,30,12.6875,32,46,2.6231848912544034,2
197,14,24,13.35483870967742,31,47,2.2563794460951647,2
198,13,23,13.612903225806452,31,47,2.3463604124226705,2
199,13,24,14.96551724137931,29,49,1.7968953431852206,2
200,15,27,14.933333333333334,30,49,1.6965024807284885,2
201,15,27,15.96551724137931,29,50,1.2919354543443136,2
202,15,27,16.482758620689655,29,50,1.384419458353444,2
203,15,27,17.0,29,50,1.6112909804818336,2
204,17,31,16.966666666666665,30,50,1.8054090148531428,2
205,16,29,17.5,30,50,1.9875761337966356,2
206,16,29,18.033333333333335,30,50,2.0170376222195032,2
207,17,30,18.6,30,50,2.010241448345228,2
208,17,30,19.166666666666668,30,50,2.090235376722501,2
209,18,31,19.766666666666666,30,50,2.23730005514614,2
210,18,31,20.366666666666667,30,50,2.452596042438598,2
211,18,31,20.966666666666665,30,50,2.5054952496180474,2
212,18,31,21.566666666666666,30,50,2.542948085487542,2
213,19,33,21.451612903225808,31,50,2.5097708801433125,2
214,18,31,22.032258064516128,31,50,2.6596132017392784,2
215,20,34,23.433333333333334,30,51,2.475767531186585,2
216,20,34,24.1,30,51,2.6601483762202793,2
217,21,36,24.766666666666666,30,52,2.3769529595455254,2
218,20,34,25.433333333333334,30,52,2.4881037617451356,2
219,21,36,28.0,28,54,2.0547141285995982,2
220,21,36,28.75,28,54,2.223449313406662,2
221,21,36,30.59259259259259,27,55,1.989979731819102,2
222,21,36,32.57692307692308,26,56,1.8061034738662622,2
223,22,38,33.38461538461539,26,57,1.3952849162494898,2
224,21,36,37.041666666666664,24,59,0.643844247989412,2
225,21,36,37.916666666666664,24,59,0.7194474295560087,3
226,22,38,38.791666666666664,24,60,0.22447045832042822,3
227,21,36,39.666666666666664,24,60,0.31588449404763996,3
228,21,36,40.541666666666664,24,60,0.39564575255600976,3
229,21,36,41.416666666666664,24,60,0.4843972660063192,4
230,20,34,31.72,25,60,0.5840879877838762,4
231,17,28,26.76,25,60,0.7766597553928696,4
232,15,24,22.8,25,60,0.9980267199509154,4
233,14,22,20.08,25,60,1.216438923101458,4
234,13,20,18.8,25,60,1.462107115561945,4
235,13,20,17.76923076923077,26,60,1.6058693328425446,4
236,12,18,18.23076923076923,26,60,1.524158586602949,4
237,12,17,18.0,26,60,1.5456629777354618,4
238,13,19,18.5,26,60,1.7795365509223953,4
239,13,19,19.0,26,60,1.9650404217920217,4
240,14,21,18.77777777777778,27,60,1.9444873983692308,4
241,13,19,19.25925925925926,27,60,2.001996178714544,4
242,14,20,19.77777777777778,27,60,2.2415544522544244,4
243,15,22,19.571428571428573,28,60,2.2586133770992554,4
244,14,20,20.071428571428573,28,60,2.3379117220556203,4
245,16,24,19.896551724137932,29,60,2.4184155998242227,4
246,16,24,19.733333333333334,30,60,2.605586089515735,4
247,16,24,19.580645161290324,31,60,2.6546226678135536,4
248,16,24,20.766666666666666,30,61,2.499412895719654,4
249,17,26,21.3,30,62,2.3577242261087794,4
250,17,26,21.129032258064516,31,62,2.525152657003066,4
251,16,24,22.366666666666667,30,63,2.596696135742091,4
252,17,26,22.161290322580644,31,63,2.6340965786575956,4
253,16,24,22.677419354838708,31,63,2.762734384842661,4
254,18,27,23.225806451612904,31,64,2.6063455122725454,4
255,17,25,23.774193548387096,31,64,2.73849730097459,4
256,17,25,25.133333333333333,30,65,2.608771688620644,4
257,18,26,25.733333333333334,30,65,2.6400240399589143,4
258,19,28,27.275862068965516,29,66,2.3543598051808625,4
259,21,32,27.0,30,67,2.098018452586467,4
260,19,28,28.586206896551722,29,68,1.954688348953429,4
261,19,28,29.24137931034483,29,68,2.005370898679899,4
262,20,30,28.9,30,68,1.8821720288173514,4
263,20,30,29.566666666666666,30,68,1.8473845844203471,4
264,18,28,25.551724137931036,29,69,1.4893999217800113,4
265,17,27,23.896551724137932,29,69,1.4597098628722203,4
266,18,30,22.482758620689655,29,69,1.469949950137718,4
267,19,33,20.366666666666667,30,70,0.9703803399073327,4
268,17,29,20.566666666666666,30,70,1.1054996625918003,4
269,18,30,21.166666666666668,30,70,1.336765096903518,4
270,18,30,21.766666666666666,30,70,1.6187049001035458,4
271,18,30,22.366666666666667,30,70,1.8997911380667487,4
272,18,30,22.966666666666665,30,70,2.196045108523565,4
273,19,32,22.806451612903224,31,70,2.3649635335998243,4
274,18,30,23.387096774193548,31,70,2.5406121137356203,5
275,18,30,23.967741935483872,31,70,2.513418122447273,5
276,19,32,24.580645161290324,31,70,2.4958519247095428,5
277,21,35,25.258064516129032,31,70,2.483118438635703,5
278,22,37,25.93548387096774,31,71,1.8574460002941942,6
279,23,38,26.612903225806452,31,71,1.7440153159136007,6
280,24,41,27.29032258064516,31,72,1.347368986712843,6
281,24,41,28.032258064516128,31,73,1.1536570454596249,6
282,24,41,28.774193548387096,31,74,0.929675797504774,6
283,24,41,28.59375,32,74,1.108845273272788,6
284,23,39,30.258064516129032,31,75,0.8501000817886388,6
285,23,39,31.0,31,75,0.9324113538846613,6
286,24,41,31.774193548387096,31,75,1.0890158320637258,6
287,24,41,32.54838709677419,31,75,1.113387928021057,6
288,25,43,32.28125,32,75,1.1347771903023207,6
289,25,43,33.0625,32,75,1.2233046639125336,6
290,25,43,33.84375,32,75,1.3816413919969739,6
291,28,49,32.61764705882353,34,75,1.4165796043337904,6
292,27,47,33.38235294117647,34,76,1.0942479946880572,6
293,26,45,34.14705882352941,34,76,1.0395037297787888,6
294,26,45,34.911764705882355,34,76,0.9789868991601116,6
295,27,46,35.705882352941174,34,76,1.0074674631511433,6
296,28,47,36.529411764705884,34,76,0.9746399961991282,6
297,28,47,37.35294117647059,34,76,0.9096665454234383,6
298,31,53,37.142857142857146,35,76,0.934960737826464,6
299,30,51,39.11764705882353,34,77,0.7340129390247294,6
300,30,51,40.0,34,77,0.7231231729747694,6
301,30,51,40.88235294117647,34,77,0.7831544314313613,6
302,30,51,41.76470588235294,34,77,0.8406811003453578,6
303,31,53,41.42857142857143,35,77,0.8032924304018451,6
304,30,51,42.285714285714285,35,77,0.7337803908881002,6
305,31,53,41.94444444444444,36,77,0.6141621501227331,6
306,31,53,42.80555555555556,36,77,0.592076791455337,6
307,32,54,43.69444444444444,36,77,0.639286789517505,6
308,33,56,43.37837837837838,37,77,0.6673371372074672,7
309,32,54,44.24324324324324,37,77,0.6877745101254663,7
310,33,56,45.108108108108105,37,78,0.2651741381326635,7
311,32,54,45.972972972972975,37,78,0.19855652100354307,7
312,33,56,46.86486486486486,37,78,0.21040131130745532,0
313,31,53,38.37837837837838,37,78,0.3033423739491219,0
314,28,48,30.594594594594593,37,78,0.4442239341852501,0
315,25,43,24.2972972972973,37,78,0.6275681305237669,0
316,24,41,22.83783783783784,37,78,0.8069325335858165,0
317,23,39,21.594594594594593,37,78,1.0316753019516456,0
318,22,37,20.56756756756757,37,78,1.2625973590134716,0
319,22,37,21.16216216216216,37,78,1.4855261728296962,0
320,22,37,19.736842105263158,38,78,1.5982811615009491,0
321,20,33,19.07894736842105,38,78,1.7538937579048752,0
322,19,31,19.342105263157894,38,78,1.922683090729452,0
323,19,31,19.842105263157894,38,78,2.1790240512893817,0
324,20,33,19.82051282051282,39,78,2.3725876612804595,0
325,19,31,20.307692307692307,39,78,2.64314404549663,0
326,19,31,20.794871794871796,39,78,2.950412594917569,0
327,19,31,21.28205128205128,39,78,3.28270142631798,0
328,20,33,21.225,40,78,3.4724150280625756,0
329,19,31,22.256410256410255,39,79,3.4798521604131007,0
330,19,31,23.342105263157894,38,80,3.5581126799396183,0
331,19,31,25.166666666666668,36,82,3.141345041737725,0
332,19,31,26.428571428571427,35,83,3.0132402960461158,0
333,20,33,27.794117647058822,34,84,3.002296907670325,0
334,21,35,28.38235294117647,34,85,2.818906905882349,0
335,20,33,30.78125,32,87,2.44351633345152,0
336,20,33,31.40625,32,87,2.622309999444166,0
337,20,33,33.064516129032256,31,88,2.457609247167386,0
338,21,35,33.70967741935484,31,89,2.2860868333087336,0
339,21,35,33.28125,32,89,2.301138399588089,0
340,21,34,35.03225806451613,31,90,2.108801198700359,0
341,22,36,35.70967741935484,31,91,1.8442422911977532,0
342,21,34,36.38709677419355,31,91,1.8262526238066636,0
343,21,34,38.3,30,92,1.4426707166362107,0
344,23,38,36.5625,32,92,1.3741689770054741,0
345,23,37,37.28125,32,92,1.5627071954714704,0
346,23,37,39.225806451612904,31,93,1.436686679266501,0
347,21,35,34.32258064516129,31,93,1.6539660338843687,0
348,20,35,30.677419354838708,31,94,1.5571209205000267,0
349,18,33,26.4375,32,94,1.7182612378853055,0
350,17,32,26.06451612903226,31,95,1.6010020104811629,0
351,16,31,26.225806451612904,31,95,1.8389059578594835,0
352,16,31,27.633333333333333,30,96,1.595158513474894,0
353,16,31,28.166666666666668,30,96,1.6552701084280146,0
354,16,31,28.7,30,96,1.7128274565562391,0
355,16,31,29.233333333333334,30,96,1.6628756074127529,0
356,17,33,29.8,30,96,1.8333213051165174,0
357,17,33,30.366666666666667,30,96,2.0620660817017686,1
358,18,35,30.966666666666665,30,96,1.968426168145283,1
359,19,36,31.6,30,96,2.064377243160037,1
360,19,35,32.233333333333334,30,96,1.995905979154347,1
361,19,35,32.7,30,96,1.951642579180312,2
362,18,35,32.064516129032256,31,96,1.9738223571651092,2
363,18,34,34.89655172413793,29,98,1.3667419747377345,2
364,19,35,35.55172413793103,29,98,1.5698027847613623,2
365,18,34,37.42857142857143,28,99,1.3844041813703047,2
366,19,36,36.758620689655174,29,99,1.5305964602302322,2
367,18,34,38.714285714285715,28,100,1.3520963815159408,2
368,19,36,38.0,29,100,1.3839998973412606,2
369,18,34,38.62068965517241,29,100,1.5156226533273918,2
370,19,35,39.275862068965516,29,100,1.6458429137309363,2
371,19,35,39.93103448275862,29,100,1.6844646464026365,2
372,20,37,40.58620689655172,29,101,1.444468810018364,2
373,20,36,41.275862068965516,29,101,1.6252466280110038,2
374,20,36,41.96551724137931,29,101,1.8347935946181768,2
375,20,36,42.6551724137931,29,101,1.9953059558482165,2
376,20,36,43.3448275862069,29,101,2.162674535246884,2
377,21,38,44.03448275862069,29,102,1.820022227270787,2
378,20,36,44.724137931034484,29,102,1.946212936503972,2
379,20,36,45.41379310344828,29,102,2.100161706227947,2
380,20,36,49.51851851851852,27,104,1.4980195003862746,2
381,21,38,48.464285714285715,28,104,1.55460256538911,2
382,20,36,49.17857142857143,28,104,1.6373626836565554,2
383,20,36,49.892857142857146,28,104,1.5781222467517944,2
384,20,36,50.607142857142854,28,104,1.5440834643998007,2
385,22,40,49.58620689655172,29,104,1.598842582753224,2
386,21,38,50.310344827586206,29,104,1.7549333216334053,2
387,21,38,51.03448275862069,29,104,1.9349611234288948,2
388,21,38,51.758620689655174,29,104,1.9573387781010334,2
389,22,40,50.733333333333334,30,104,1.8800584821193298,2
390,22,40,51.43333333333333,30,105,1.6504708735421352,2
391,22,40,53.96551724137931,29,106,1.3960076900334655,3
392,23,42,54.724137931034484,29,107,1.077757293030497,3
393,22,40,55.48275862068966,29,107,0.9888491916537059,3
394,24,43,56.275862068965516,29,108,0.563344290913694,3
395,24,43,55.166666666666664,30,108,0.5903480136625208,4
396,22,38,47.6,30,108,0.6611129521691195,4
397,20,34,40.6,30,108,0.8425728340019519,4
398,18,30,34.1,30,108,0.8977963240208251,4
399,16,26,27.766666666666666,30,108,1.017419496793231,4
400,16,26,21.516129032258064,31,108,1.1909499133721035,4
401,13,20,16.516129032258064,31,108,1.3390203017169693,4
402,11,16,11.612903225806452,31,108,1.60672026317436,4
403,10,14,8.548387096774194,31,108,1.8110804908135887,4
404,12,17,8.625,32,108,1.9988453085066689,4
405,12,17,8.696969696969697,33,108,2.1035041861108983,4
406,11,15,9.030303030303031,33,108,2.1122050101031835,4
407,13,18,9.117647058823529,34,108,2.067886934037708,4
408,12,16,9.470588235294118,34,108,2.0937796940270315,4
409,14,19,9.882352941176471,34,108,2.299925392506099,4
410,16,22,10.028571428571428,35,108,2.516776215658422,4
411,15,20,10.457142857142857,35,108,2.7144148289394376,4
412,16,22,10.583333333333334,36,108,2.8824230026383906,4
413,16,22,11.0,36,109,2.8551560644711955,4
414,16,22,11.416666666666666,36,110,2.7116807937796654,4
415,15,20,11.833333333333334,36,110,3.0029371886915635,4
416,15,20,12.25,36,110,3.3215117658637654,4
417,16,22,12.324324324324325,37,110,3.6002604846867015,4
418,16,22,12.72972972972973,37,111,3.7313707967412153,4
419,16,22,12.789473684210526,38,111,4.007883426830945,4
420,15,20,13.18421052631579,38,111,4.34521264862114,4
421,15,20,13.945945945945946,37,112,4.269029263376207,4
422,16,22,14.777777777777779,36,113,4.163661477460845,4
423,18,25,15.685714285714285,35,115,3.90781820814346,4
424,17,23,16.647058823529413,34,116,3.8467057783276535,4
425,18,25,17.666666666666668,33,118,3.4169964576552516,4
426,17,22,18.181818181818183,33,118,3.5809349677224485,4
427,19,25,18.176470588235293,34,118,3.7097610150236724,4
428,19,25,19.272727272727273,33,120,3.119170958974731,4
429,18,23,19.818181818181817,33,120,3.2521778280867477,4
430,19,26,17.78787878787879,33,121,3.0984635731043646,4
431,19,27,15.970588235294118,34,122,2.8378281289074425,4
432,16,22,15.151515151515152,33,123,2.673195979020236,4
433,19,28,14.058823529411764,34,124,2.0860704321685435,4
434,16,23,13.647058823529411,34,124,2.2763282300523433,4
435,16,24,14.1875,32,126,1.8878232703783737,4
436,16,25,14.121212121212121,33,126,2.0747936716775497,4
437,16,25,14.606060606060606,33,126,2.2760407086727046,4
438,17,27,14.647058823529411,34,126,2.4804524600793,4
439,18,29,14.714285714285714,35,126,2.4844687864857753,4
440,17,27,15.2,35,126,2.569260096028244,5
441,17,27,15.685714285714285,35,126,2.6380040249624304,5
442,18,29,15.722222222222221,36,126,2.517074377987644,5
443,18,28,16.685714285714287,35,127,2.134143788056893,5
444,22,34,16.324324324324323,37,127,1.9899150216138222,6
445,20,31,16.83783783783784,37,127,2.009084467594892,6
446,20,31,17.37837837837838,37,127,1.984974882321085,6
447,21,32,18.444444444444443,36,128,1.5352070758942349,6
448,21,32,19.571428571428573,35,129,1.1078398991527354,6
449,24,37,19.666666666666668,36,129,1.1467302141779308,6
450,24,37,19.756756756756758,37,129,1.1244438674597157,6
451,24,37,19.842105263157894,38,129,1.0947254859300597,6
452,24,37,20.473684210526315,38,129,1.2261766867050257,6
453,24,37,21.105263157894736,38,129,1.406506253706012,6
454,26,40,21.205128205128204,39,129,1.5068661234651404,6
455,25,38,22.42105263157895,38,130,1.426117684261175,6
456,27,42,22.512820512820515,39,130,1.3744866095467707,6
457,26,40,23.17948717948718,39,130,1.2932753613712238,6
458,30,48,22.73170731707317,41,130,1.2094606957273424,6
459,29,46,23.4390243902439,41,130,1.3457977192281507,6
460,29,46,24.146341463414632,41,130,1.3561330023591394,6
461,30,48,24.853658536585368,41,131,1.0634546202558148,6
462,30,48,25.585365853658537,41,131,1.131656008761806,6
463,32,52,26.365853658536587,41,131,1.2123131284986846,6
464,32,52,27.146341463414632,41,131,1.256418768152007,6
465,32,52,27.926829268292682,41,131,1.285000348367629,6
466,32,52,28.70731707317073,41,131,1.3553310636738962,6
467,34,55,28.80952380952381,42,131,1.4290487137888999,6
468,33,53,29.595238095238095,42,131,1.4602737347016612,6
469,33,53,30.38095238095238,42,131,1.3673233202399202,6
470,34,55,31.166666666666668,42,132,1.2020207129391967,6
471,35,57,31.232558139534884,43,132,1.1970291538677102,6
472,34,55,32.02325581395349,43,132,1.2482634087001485,6
473,35,56,33.61904761904762,42,133,1.152789228020029,6
474,36,58,33.651162790697676,43,133,1.2304207201945516,6
475,35,56,35.285714285714285,42,134,1.002009096732539,6
476,35,56,36.11904761904762,42,134,1.0622301107225665,6
477,36,58,36.95238095238095,42,135,0.7080514314904414,6
478,36,57,37.80952380952381,42,135,0.6940981002158276,6
479,32,51,30.365853658536587,41,136,0.5047337096827856,6
480,29,47,26.146341463414632,41,136,0.6980553468813694,6
481,26,43,23.19047619047619,42,136,0.953082860501427,6
482,23,38,21.333333333333332,42,136,1.269351692182742,6
483,23,38,19.930232558139537,43,136,1.5555000302208695,6
484,21,34,19.930232558139537,43,136,1.6573738419519104,6
485,24,40,19.533333333333335,45,136,1.6228445859454073,6
486,22,36,20.022222222222222,45,136,1.8408275782537,7
487,23,38,20.533333333333335,45,136,2.0641785530869914,7
488,24,40,20.58695652173913,46,136,2.216836147593497,7
489,24,40,21.108695652173914,46,136,2.3085087642499436,7
490,26,44,21.67391304347826,46,136,2.3256387706179673,0
491,25,42,22.152173913043477,46,136,2.598663633026392,0
492,25,42,22.148936170212767,47,136,2.817797143445444,0
493,24,40,22.659574468085108,47,136,3.146642198880323,0
494,24,40,24.2,45,138,3.0814970166072966,0
495,24,40,26.5,42,141,2.6645402806241636,0
496,24,40,27.071428571428573,42,141,2.9629757040793416,0
