Step,WaitingVehicles,QueueLength,AvgWaitTime,TotalVehicles,CumulativeThroughput,AvgSpeed,CurrentPhase
57,9,12,7.894736842105263,19,4,2.0277934370564323,4
58,11,14,8.473684210526315,19,4,2.168463648915911,4
59,12,16,8.6,20,4,2.140429681243278,4
60,11,14,9.15,20,4,2.2428059396708204,4
61,11,14,9.7,20,4,2.378763562482888,4
62,13,17,9.80952380952381,21,4,2.5202208636557706,4
63,12,15,10.380952380952381,21,4,2.6495582379533156,4
64,12,15,10.952380952380953,21,4,2.7302446103956193,4
65,13,17,11.0,22,4,2.8741572482000426,4
66,13,17,11.590909090909092,22,4,3.034801027424908,4
67,13,17,12.181818181818182,22,4,3.171433194982893,4
68,15,21,12.772727272727273,22,6,2.2024594142312317,4
69,13,17,13.363636363636363,22,6,2.44376868539818,4
70,14,19,14.0,22,6,2.659934521236666,4
71,16,23,13.416666666666666,24,6,2.6741368850970404,4
72,14,19,14.0,24,6,2.856741186681037,4
73,14,19,15.217391304347826,23,7,2.369234857109019,4
74,14,19,15.826086956521738,23,7,2.3616896644910286,5
75,15,21,17.227272727272727,22,8,1.7539025836560702,5
76,17,24,17.17391304347826,23,8,1.5876283154319974,5
77,16,22,18.681818181818183,22,9,1.1099635917297213,5
78,16,22,19.40909090909091,22,9,1.195305011747321,6
79,14,20,15.681818181818182,22,9,1.2738793908983987,6
80,15,22,12.73913043478261,23,9,1.4473440864207159,6
81,14,21,11.583333333333334,24,9,1.6497981099216215,6
82,13,19,12.125,24,9,1.7712966631778049,6
83,13,20,11.12,25,9,1.7288609373263981,6
84,12,19,11.44,25,9,1.8355203730459637,6
85,12,19,11.92,25,9,1.9123905131788426,6
86,13,21,11.923076923076923,26,9,1.7450196315126971,6
87,13,21,12.423076923076923,26,9,1.6032690219193322,6
88,14,23,12.961538461538462,26,9,1.6701778508453695,6
89,16,27,13.037037037037036,27,9,1.7947745052641284,6
90,15,25,13.592592592592593,27,9,2.0124967216629415,6
91,15,25,14.148148148148149,27,9,2.20715264941278,6
92,15,25,14.703703703703704,27,9,2.4260056050843213,6
93,16,27,14.714285714285714,28,9,2.5206701401814895,6
94,15,25,15.25,28,9,2.712123784014143,6
95,15,25,15.785714285714286,28,9,2.822997656430625,6
96,16,27,16.321428571428573,28,10,2.4760912280920873,6
97,16,27,16.275862068965516,29,10,2.5133264200456478,6
98,16,26,17.428571428571427,28,11,2.2436394433458546,6
99,16,26,18.0,28,11,2.190634692250576,6
100,17,27,18.607142857142858,28,11,2.206976880286539,7
101,19,30,18.586206896551722,29,11,2.2636111542618598,7
102,18,28,19.892857142857142,28,12,2.2953402800268536,7
103,18,28,20.535714285714285,28,12,2.50158896066429,7
104,18,28,21.178571428571427,28,12,2.7195187322131784,0
105,14,22,14.814814814814815,27,13,2.843459080786568,0
106,12,19,9.857142857142858,28,13,3.16254376124,0
107,8,12,6.666666666666667,27,14,3.2082595650739285,0
108,6,9,5.111111111111111,27,14,3.1994290386743796,0
109,6,9,5.115384615384615,26,15,2.765415172619242,0
110,8,12,5.185185185185185,27,15,2.873798679224436,0
111,8,12,5.6923076923076925,26,16,3.0170550860340293,0
112,8,12,6.0,26,16,3.4312783154658106,0
113,8,12,6.56,25,17,3.3701466706982366,0
114,9,14,6.615384615384615,26,17,3.516352936892102,0
115,8,12,6.923076923076923,26,17,3.982835244186156,0
116,10,16,7.0,27,17,4.115972656848954,0
117,9,14,7.333333333333333,27,17,4.534056733884939,0
118,10,16,7.961538461538462,26,19,4.010225609219554,0
119,9,14,8.64,25,20,3.7249946943218304,0
120,10,16,9.04,25,20,3.9559446395998252,0
121,10,16,9.833333333333334,24,21,3.9802163033037172,0
122,10,16,10.25,24,21,4.322470900944544,0
123,11,18,10.666666666666666,24,22,4.119736050382426,0
124,10,16,11.083333333333334,24,22,4.409686063649392,0
125,11,18,12.0,23,24,3.8885419340642846,0
126,10,16,12.434782608695652,23,24,4.227681364395958,1
127,10,16,14.095238095238095,21,26,3.716839679453699,1
128,10,16,14.571428571428571,21,26,4.018002748405608,1
129,11,18,15.047619047619047,21,27,3.5846491597780337,1
130,10,16,16.3,20,28,3.374524063430114,2
131,8,14,12.105263157894736,19,29,2.937985524237985,2
132,7,13,11.263157894736842,19,29,2.872656597275461,2
133,8,14,12.333333333333334,18,30,2.4306050654268336,2
134,10,18,12.833333333333334,18,31,1.7267561711162172,2
135,10,18,13.38888888888889,18,31,1.8539794124314595,2
136,10,18,14.764705882352942,17,32,1.548460560082297,2
137,12,22,14.555555555555555,18,32,1.6695248934984634,2
138,11,20,15.166666666666666,18,32,1.941560860887571,2
139,12,22,14.947368421052632,19,32,1.9859905315894983,2
140,11,20,15.526315789473685,19,32,2.0156167058453005,2
141,12,22,15.3,20,32,1.7045332006107887,2
142,12,22,15.9,20,32,1.6687814671375456,2
143,13,24,15.714285714285714,21,32,1.750500068753414,2
144,13,24,15.545454545454545,22,32,1.9124921698608999,2
145,13,24,16.136363636363637,22,32,2.1850735217513573,2
146,13,24,16.727272727272727,22,32,2.4852581334935384,2
147,13,24,18.142857142857142,21,33,2.2769093357880728,2
148,14,26,17.90909090909091,22,33,2.3959587387749535,2
149,13,24,19.38095238095238,21,34,2.091440310196735,2
150,13,24,20.0,21,34,1.9853920511853682,2
151,15,28,19.727272727272727,22,34,1.650325160163436,2
152,14,26,20.363636363636363,22,34,1.5987482666448465,3
153,15,27,21.045454545454547,22,34,1.6227625723106245,3
154,17,31,20.82608695652174,23,34,1.5061285325974203,3
155,16,29,21.52173913043478,23,34,1.5223631511626754,3
156,17,31,22.26086956521739,23,34,1.6682589133682373,4
157,16,29,16.782608695652176,23,35,1.290964952552109,4
158,13,23,12.434782608695652,23,35,1.290396053318029,4
159,11,19,10.217391304347826,23,35,1.3830869787845275,4
160,10,16,8.73913043478261,23,35,1.42170951006308,4
161,10,15,8.0,23,35,1.6321318537496565,4
162,11,16,7.041666666666667,24,35,1.7010583247370048,4
163,10,14,7.458333333333333,24,35,1.959846640577389,4
164,10,14,7.875,24,35,2.2756765155934775,4
165,11,15,8.333333333333334,24,35,2.744592089124177,4
166,11,15,8.791666666666666,24,35,3.157256557431602,4
167,13,19,8.538461538461538,26,35,3.347394957125461,4
168,11,15,8.961538461538462,26,35,3.62452525071686,4
169,11,15,9.384615384615385,26,35,3.8379254589170295,4
170,12,16,9.846153846153847,26,35,4.069694798417253,4
171,12,16,10.307692307692308,26,35,4.2779937890661985,4
172,13,17,11.708333333333334,24,37,3.748093301542783,4
173,13,17,12.25,24,37,4.0137315152271915,4
174,14,19,13.347826086956522,23,39,3.3621574289537817,4
175,14,19,13.91304347826087,23,40,3.1177821381003032,4
176,13,17,15.136363636363637,22,41,2.8389663426882943,4
177,13,17,16.476190476190474,21,42,2.3795295321064285,4
178,13,17,17.095238095238095,21,42,2.455935585469599,5
179,15,20,17.761904761904763,21,43,1.925617598624727,5
180,14,18,18.428571428571427,21,43,2.1810726564437397,5
181,14,18,19.095238095238095,21,43,2.496784066316324,5
182,16,22,18.863636363636363,22,44,1.9687508022492977,6
183,12,16,13.818181818181818,22,44,2.311049142686893,6
184,11,16,11.772727272727273,22,45,1.926289613680833,6
185,10,15,10.652173913043478,23,45,1.976131131739353,6
186,8,12,10.08695652173913,23,45,2.2257024179891225,6
187,8,13,9.695652173913043,23,45,2.437885888436572,6
188,8,14,10.090909090909092,22,46,2.0404968613512047,6
189,9,16,10.0,23,46,2.0163190627969096,6
190,10,18,9.958333333333334,24,46,1.9612108818083767,6
191,10,18,9.92,25,46,2.065447866066975,6
192,10,18,10.32,25,46,2.4137032769300224,6
193,10,18,10.72,25,46,2.7836701254886473,6
194,11,20,10.692307692307692,26,46,3.037288979149408,6
195,10,18,11.076923076923077,26,46,3.44266326075686,6
196,11,20,11.037037037037036,27,46,3.7415116129590094,6
197,11,20,11.0,28,46,3.961199453388809,6
198,12,22,10.6,30,46,3.803271060109163,6
199,10,18,10.933333333333334,30,46,3.7985485977619615,6
200,12,21,11.724137931034482,29,47,3.687687234174608,6
201,12,21,12.571428571428571,28,48,3.614431021238098,6
202,13,22,13.518518518518519,27,49,3.457119690778821,6
203,15,26,14.037037037037036,27,50,3.1936342059979874,6
204,14,24,14.555555555555555,27,50,3.3161134684853955,7
205,15,26,15.692307692307692,26,51,2.8578126714568475,7
206,16,27,16.307692307692307,26,51,2.6838574751741877,7
207,17,29,16.923076923076923,26,52,2.2475208028113847,7
208,19,33,16.962962962962962,27,52,2.3842114661101537,0
209,15,27,10.37037037037037,27,53,1.8905072519910735,0
210,12,22,8.333333333333334,27,53,1.9623332757779428,0
211,12,22,6.62962962962963,27,54,1.6189843093791223,0
212,13,22,6.185185185185185,27,54,1.8067694190710444,0
213,12,20,5.5,28,54,1.961025710224185,0
214,11,18,6.111111111111111,27,55,1.899314665740336,0
215,11,18,6.518518518518518,27,55,2.281101238484044,0
216,12,20,6.678571428571429,28,55,2.42664268485059,0
217,13,22,6.862068965517241,29,55,2.6943941243387006,0
218,13,22,7.310344827586207,29,55,2.932436086018408,0
219,13,22,7.758620689655173,29,55,3.272999847560697,0
220,14,24,7.933333333333334,30,55,3.44409757020734,0
221,13,22,8.366666666666667,30,55,3.708416357917637,0
222,13,22,8.8,30,55,3.949402205489082,0
223,15,26,8.96774193548387,31,55,4.141043959575845,0
224,14,24,9.419354838709678,31,55,4.468177936256257,0
225,15,26,10.551724137931034,29,58,3.8343314975422227,0
226,14,24,11.03448275862069,29,58,4.071761237745603,0
227,16,28,12.407407407407407,27,61,3.303521311475364,0
228,15,26,13.461538461538462,26,62,3.102672210603847,0
229,15,26,14.038461538461538,26,62,3.2317960625420508,0
230,15,26,15.2,25,63,2.8642033104748186,1
231,16,28,15.8,25,64,2.2913937869305436,1
232,16,28,17.125,24,65,2.058059562371344,1
233,17,29,17.833333333333332,24,65,2.270299580295133,1
234,17,29,19.347826086956523,23,66,1.968087886410684,2
235,16,28,18.09090909090909,22,67,1.499714934247551,2
236,15,27,17.136363636363637,22,67,1.4699120474574543,2
237,15,28,17.476190476190474,21,68,1.0826845498167155,2
238,14,27,17.904761904761905,21,68,1.3040747465599578,2
239,15,29,17.727272727272727,22,68,1.3768000830900666,2
240,14,27,18.363636363636363,22,68,1.4130546480031594,2
241,15,29,18.17391304347826,23,68,1.3164474770073589,2
242,15,28,18.82608695652174,23,68,1.1489788031868462,2
243,16,30,19.52173913043478,23,68,0.9977851723791542,2
244,17,32,20.26086956521739,23,68,1.1464214814720253,2
245,19,36,19.32,25,68,1.215498446805154,2
246,18,34,19.23076923076923,26,68,1.3666645879865458,2
247,17,32,19.884615384615383,26,68,1.6112947208060542,2
248,17,32,20.53846153846154,26,68,1.8563473129443189,2
249,17,32,21.192307692307693,26,68,2.07734560522289,2
250,18,33,21.884615384615383,26,68,2.1597716542084724,2
251,19,35,21.74074074074074,27,68,2.268350172718328,2
252,18,34,21.5,28,68,2.3845523356870357,2
253,17,32,22.925925925925927,27,69,2.1326832977966776,2
254,17,32,23.555555555555557,27,69,2.099688024671264,2
255,18,34,25.153846153846153,26,70,1.9091040366776537,2
256,18,34,25.846153846153847,26,70,1.8927227023042785,3
257,18,34,27.6,25,71,1.4745941859898195,3
258,18,34,29.5,24,72,1.1585016610630534,3
259,20,37,29.08,25,72,1.047607888239427,3
260,19,35,29.84,25,72,0.9001922359235729,4
261,18,32,25.52,25,72,0.6248234621457388,4
262,16,28,21.8,25,72,0.5578708254128503,4
263,17,29,17.96153846153846,26,72,0.4830623878670863,4
264,15,25,15.423076923076923,26,72,0.6476401189799096,4
265,14,23,13.074074074074074,27,72,0.8595246673698684,4
266,13,21,13.555555555555555,27,72,1.1333109653669478,4
267,13,21,11.392857142857142,28,72,1.386127679890471,4
268,11,17,9.964285714285714,28,72,1.7441885204035434,4
269,10,15,8.5,28,72,2.0621380518494528,4
270,9,13,7.285714285714286,28,72,2.3618343096728553,4
271,9,13,7.607142857142857,28,72,2.643518807948801,4
272,9,13,7.928571428571429,28,72,2.914141979596039,4
273,12,18,7.733333333333333,30,72,2.8311953340892555,4
274,11,16,7.806451612903226,31,72,2.9182690648526406,4
275,11,16,7.875,32,72,2.7889245741173294,4
276,11,16,8.21875,32,72,2.864618000484521,4
277,12,18,8.5625,32,73,2.675735260171548,4
278,12,18,8.636363636363637,33,73,2.7358789570266016,4
279,13,18,9.030303030303031,33,73,2.807549143649378,4
280,13,18,9.424242424242424,33,73,2.976629730889969,4
281,14,20,9.529411764705882,34,73,3.1017510015709924,4
282,15,21,9.970588235294118,34,73,3.334968982300829,5
283,14,19,10.352941176470589,34,73,3.67402806983988,5
284,15,21,10.764705882352942,34,74,3.6531814011037556,5
285,14,19,11.515151515151516,33,75,3.649929565626643,5
286,16,23,11.969696969696969,33,76,3.47470240567782,6
287,15,22,10.151515151515152,33,76,3.666783211268059,6
288,14,21,9.774193548387096,31,78,3.15740667493055,6
289,15,24,9.03125,32,78,3.0295542399008433,6
290,14,23,8.903225806451612,31,79,2.66848196467586,6
291,16,26,9.7,30,81,2.260836683437469,6
292,16,26,10.233333333333333,30,81,2.3255459607120748,6
293,17,28,10.766666666666667,30,82,1.7014202404381205,6
294,17,28,11.333333333333334,30,82,1.6585565121588781,6
295,19,32,11.548387096774194,31,82,1.8101744377269222,6
296,20,34,11.78125,32,82,1.909754306133869,6
297,20,34,12.40625,32,82,1.9497632528601254,6
298,22,38,12.666666666666666,33,82,1.8781910658077645,6
299,21,36,13.71875,32,83,1.6598522673502196,6
300,22,38,14.870967741935484,31,84,1.4435010913578925,6
301,23,40,15.09375,32,84,1.5906577840261218,6
302,22,38,15.78125,32,84,1.729130046540997,6
303,23,40,15.969696969696969,33,84,1.750366605374651,6
304,22,38,16.636363636363637,33,84,1.9430793146828167,6
305,22,38,17.303030303030305,33,84,1.9043783531152798,6
306,23,40,18.0,33,84,1.842676697298708,6
307,24,42,19.3125,32,85,1.6165060895569874,6
308,25,43,20.09375,32,85,1.5308164401397555,7
309,25,43,21.548387096774192,31,86,1.1491546796121048,7
310,27,46,21.6875,32,86,1.1062655582473468,7
311,27,46,23.258064516129032,31,87,0.683170317766632,7
312,27,46,24.129032258064516,31,87,0.6002392448306055,0
313,24,41,17.741935483870968,31,87,0.7348339637654367,0
314,22,38,13.71875,32,87,0.8960977497957832,0
315,18,31,11.8125,32,87,1.1415463411889448,0
316,17,29,12.129032258064516,31,88,1.0060361771750093,0
317,17,29,12.67741935483871,31,88,1.2938445044704108,0
318,18,31,12.8125,32,88,1.4832970141945898,0
319,17,29,13.34375,32,88,1.624684898100289,0
320,19,33,13.484848484848484,33,88,1.8565702730391713,0
321,19,33,13.617647058823529,34,88,2.1017593040329365,0
322,18,31,14.147058823529411,34,88,2.263994049886457,0
323,19,32,14.705882352941176,34,88,2.398552759036359,0
324,19,32,15.264705882352942,34,88,2.701785137181805,0
325,20,34,15.371428571428572,35,88,2.935373498559853,0
326,19,32,15.914285714285715,35,88,3.266298486244928,0
327,19,32,16.457142857142856,35,88,3.607102403661936,0
328,20,34,17.0,35,89,3.563303272118612,0
329,19,32,19.1875,32,92,2.7707546183874823,0
330,19,32,19.78125,32,92,2.779296821458207,0
331,20,33,22.517241379310345,29,95,1.8178762093048744,0
332,22,36,22.466666666666665,30,95,1.8133795735328357,0
333,22,35,24.0,29,96,1.3803822590983565,0
334,22,35,25.642857142857142,28,97,1.0501270454544052,1
335,22,35,26.428571428571427,28,97,1.1362233733161586,1
336,23,36,27.25,28,97,1.2283963080768487,1
337,24,38,27.103448275862068,29,97,1.2011101541770428,1
338,24,38,26.966666666666665,30,97,1.1435594808787732,2
339,22,36,24.310344827586206,29,98,0.899323138970412,2
340,20,34,22.06896551724138,29,98,1.1266063515317029,2
341,19,34,21.310344827586206,29,99,0.9984548204265952,2
342,17,31,21.24137931034483,29,99,1.1122556655738423,2
343,17,31,21.82758620689655,29,99,1.0853887862906941,2
344,17,32,21.96551724137931,29,99,1.0480982311024445,2
345,16,31,22.103448275862068,29,99,1.2557794723822344,2
346,16,32,22.310344827586206,29,99,1.509384399866599,2
347,17,34,22.1,30,99,1.6969762584849877,2
348,16,32,22.633333333333333,30,99,1.9371232151842748,2
349,16,32,23.166666666666668,30,99,2.1675725004013233,2
350,16,32,23.7,30,99,2.416331878054302,2
351,16,32,25.06896551724138,29,100,2.1541999701812538,2
352,17,34,24.766666666666666,30,100,2.0273607883036595,2
353,16,32,25.3,30,100,2.057557759109702,2
354,17,33,25.866666666666667,30,100,2.011776794182163,2
355,18,35,26.466666666666665,30,100,2.117057927064473,2
356,19,37,27.1,30,100,2.1178127642029847,2
357,20,39,28.724137931034484,29,101,1.8812421549763803,2
358,20,39,29.413793103448278,29,101,2.0556679505003546,2
359,20,39,30.103448275862068,29,101,2.0934821846069926,2
360,20,39,30.79310344827586,29,101,2.1837644217354097,3
361,21,41,32.642857142857146,28,102,1.8704158398680069,3
362,21,41,34.629629629629626,27,103,1.4960027025301752,3
363,22,43,34.142857142857146,28,103,1.4980223115053748,3
364,22,42,36.22222222222222,27,104,1.2839598865647526,4
365,20,38,31.40740740740741,27,104,1.423442125911084,4
366,19,36,26.62962962962963,27,105,1.1964987148706674,4
367,16,30,22.59259259259259,27,105,1.3980892056690033,4
368,15,28,21.03846153846154,26,106,1.321339262124661,4
369,13,24,17.692307692307693,26,106,1.5954416340055189,4
370,12,22,18.28,25,107,1.4867388487467084,4
371,10,18,15.12,25,107,1.8550244852761304,4
372,9,16,12.12,25,108,1.7241557639646266,4
373,7,12,9.72,25,108,2.09694388237354,4
374,7,12,10.0,25,108,2.529148551433083,4
375,7,12,7.230769230769231,26,108,2.789347027906613,4
376,5,8,4.923076923076923,26,108,3.2100411686175403,4
377,5,8,5.115384615384615,26,108,3.6193158387008726,4
378,5,8,5.3076923076923075,26,108,3.880433463400782,4
379,6,10,5.296296296296297,27,108,3.973076331809784,4
380,7,11,5.321428571428571,28,108,4.291514035594092,4
381,6,9,5.7407407407407405,27,109,4.3762560024406545,4
382,7,11,5.75,28,109,4.637612644540925,4
383,6,9,6.185185185185185,27,110,4.71325259864929,4
384,7,11,6.407407407407407,27,111,4.596000177933973,4
385,8,13,6.172413793103448,29,111,4.617006184573891,4
386,6,9,6.607142857142857,28,112,4.649034409038528,5
387,8,13,6.620689655172414,29,112,4.7589930208580435,5
388,8,13,6.633333333333334,30,112,4.557771373115625,5
389,9,15,7.428571428571429,28,114,3.889234506745588,5
390,10,17,7.75,28,115,3.406298985237306,6
391,10,18,6.75,28,116,3.2623683617175225,6
392,13,24,7.178571428571429,28,117,3.182748669791377,6
393,12,22,8.192307692307692,26,119,2.712581448377595,6
394,12,22,8.653846153846153,26,119,2.9276695242462805,6
395,12,22,9.115384615384615,26,119,3.031470520064457,6
396,13,24,9.576923076923077,26,120,2.644301410717089,6
397,13,23,10.48,25,121,2.432010304763105,6
398,14,25,10.576923076923077,26,121,2.2255191697411845,6
399,16,29,10.74074074074074,27,121,2.134987603634899,6
400,15,27,11.296296296296296,27,121,2.3437114039103695,6
401,16,29,11.428571428571429,28,121,2.481209521149031,6
402,16,29,12.0,28,121,2.7148685689871117,6
403,17,31,12.137931034482758,29,121,2.6523194450128127,6
404,16,29,12.689655172413794,29,121,2.5921231532206828,6
405,17,31,12.8,30,121,2.333181092773029,6
406,19,34,13.433333333333334,30,121,2.4439604195975755,6
407,19,34,14.551724137931034,29,122,2.2961489100991317,6
408,20,36,14.7,30,122,2.3817578004687734,6
409,20,36,14.838709677419354,31,122,2.3515033682680007,6
410,21,38,15.0,32,122,2.3619462798165105,6
411,20,36,16.129032258064516,31,123,2.3169278751100117,6
412,20,36,17.333333333333332,30,124,2.068331403058685,7
413,21,38,18.0,30,125,1.6055946575472657,7
414,21,38,18.7,30,125,1.5418220805862448,7
415,23,41,19.433333333333334,30,126,1.0264975535381935,7
416,24,43,19.548387096774192,31,126,1.0247768845767367,0
417,20,36,14.67741935483871,31,126,1.174394849028176,0
418,19,34,11.875,32,126,1.247082613451686,0
419,19,34,10.636363636363637,33,126,1.2477108091253994,0
420,16,28,10.515151515151516,33,126,1.233174773257328,0
421,18,32,11.06060606060606,33,126,1.34876921032468,0
422,18,32,11.205882352941176,34,126,1.4671173449295276,0
423,20,34,11.428571428571429,35,126,1.4970843253561932,0
424,21,37,11.297297297297296,37,126,1.6347560598656707,0
425,19,33,11.81081081081081,37,126,1.927340713104958,0
426,21,37,11.692307692307692,39,126,2.116018445208593,0
427,19,33,12.179487179487179,39,126,2.4802778358534585,0
428,19,33,12.666666666666666,39,126,2.8108081415700585,0
429,19,33,13.153846153846153,39,126,3.0179831951957388,0
430,20,35,13.64102564102564,39,127,2.8931334805923687,0
431,21,37,13.8,40,127,2.8183010938715793,0
432,21,37,14.692307692307692,39,128,2.5263722372644257,0
433,22,38,15.256410256410257,39,128,2.4901796824723457,0
434,24,40,16.289473684210527,38,129,2.245865773550787,0
435,26,44,16.94736842105263,38,130,2.0561062268655563,0
436,26,43,17.63157894736842,38,130,2.115831930050837,0
437,27,45,18.83783783783784,37,131,1.8684501315642523,0
438,29,48,19.07894736842105,38,131,1.8598387673491803,1
439,28,46,20.35135135135135,37,132,1.6274711677792617,1
440,29,48,21.135135135135137,37,132,1.6374910560155145,1
441,30,50,22.52777777777778,36,134,1.0651464612650254,1
442,29,48,23.333333333333332,36,134,1.1420503555163066,2
443,28,47,20.742857142857144,35,135,1.0099911253715477,2
444,26,45,20.37142857142857,35,135,1.188867823102848,2
445,25,44,21.5,34,136,1.071591860849937,2
446,25,44,22.235294117647058,34,136,1.1990303235320503,2
447,25,44,23.666666666666668,33,137,1.0288085162158502,2
448,25,44,24.424242424242426,33,137,1.2061631932576968,2
449,25,44,25.181818181818183,33,137,1.3812955130958018,2
450,25,44,25.939393939393938,33,137,1.4426357917735217,2
451,25,44,26.696969696969695,33,137,1.3641408691361536,2
452,25,44,27.454545454545453,33,137,1.2533611381119807,2
453,26,46,28.242424242424242,33,137,1.196344992615288,2
454,28,50,28.205882352941178,34,137,1.126513213034754,2
455,27,48,29.0,34,137,1.220745959463665,2
456,28,49,30.727272727272727,33,138,0.9029934703460742,2
457,29,51,31.606060606060606,33,138,0.9244725583437026,2
458,30,53,32.484848484848484,33,139,0.5954754754884434,2
459,29,51,33.36363636363637,33,139,0.6371627510436512,2
460,30,53,33.23529411764706,34,139,0.6727958637936409,2
461,29,51,34.088235294117645,34,139,0.7817682962104957,2
462,29,51,36.0,33,140,0.5405557628475408,2
463,29,51,36.878787878787875,33,140,0.6366547192380536,2
464,29,51,37.75757575757576,33,140,0.707335881185293,3
465,30,53,37.5,34,140,0.7656877279583947,3
466,30,53,37.25714285714286,35,140,0.8292421463312012,3
467,29,51,38.08571428571429,35,140,0.9526634184826812,3
468,29,51,38.91428571428571,35,140,1.057828667142075,4
469,27,47,36.14705882352941,34,141,0.9743194617316805,4
470,25,43,32.26470588235294,34,141,1.1749725683157237,4
471,23,39,29.575757575757574,33,142,1.0213825429170562,4
472,21,35,26.12121212121212,33,142,1.1078621177468995,4
473,20,33,22.235294117647058,34,142,1.1088309593000596,4
474,17,27,19.470588235294116,34,142,1.181398898998242,4
475,17,27,18.470588235294116,34,142,1.3250414154445218,4
476,15,23,15.941176470588236,34,142,1.6076666096017294,4
477,16,24,14.6,35,142,1.8039242479924926,4
478,13,18,13.142857142857142,35,142,1.9929490676892092,4
479,12,16,12.285714285714286,35,142,2.1847758905167685,4
480,11,14,11.457142857142857,35,142,2.4474346086658487,4
481,12,16,11.444444444444445,36,142,2.681767756590806,4
482,12,16,11.777777777777779,36,142,3.0266495740534034,4
483,12,16,12.11111111111111,36,142,3.3437984576511246,4
484,13,18,12.108108108108109,37,142,3.5693071856522227,4
485,13,18,12.432432432432432,37,143,3.411630307852288,4
486,14,20,13.13888888888889,36,145,2.948731066917583,4
487,14,20,13.527777777777779,36,145,3.121129779242406,4
488,15,22,13.916666666666666,36,146,3.0157801383996654,4
489,14,20,14.714285714285714,35,147,3.006763293673724,4
490,15,22,14.694444444444445,36,147,3.1935736409251607,5
491,15,22,15.083333333333334,36,148,3.1626279669428476,5
492,15,22,15.054054054054054,37,148,3.175766860474656,5
493,15,22,15.45945945945946,37,148,3.172237265518924,5
494,15,21,15.837837837837839,37,148,3.196369174785951,6
495,14,21,12.444444444444445,36,149,3.0539325119925325,6
496,14,23,8.81578947368421,38,149,2.919427389826253,6
497,13,22,7.5,38,149,2.9714891214269543,6
498,14,25,6.2105263157894735,38,150,2.7920237429421486,6
499,18,33,5.358974358974359,39,151,2.4104246947829457,6
500,16,30,5.894736842105263,38,152,2.5158480441222753,6
501,18,34,6.342105263157895,38,153,2.4260211828297815,6
