Step,WaitingVehicles,QueueLength,AvgWaitTime,TotalVehicles,CumulativeThroughput,AvgSpeed
50,9,15,3.5789473684210527,19,3,3.695144156762242
51,8,13,4.222222222222222,18,4,3.3658400782206446
52,8,13,4.666666666666667,18,4,3.6279932679937255
53,9,15,5.8125,16,6,3.006026708058575
54,10,17,6.0,17,6,3.13192713686771
55,9,15,6.9375,16,7,2.913369318684129
56,9,15,7.5,16,7,3.2410094196158656
57,10,17,8.0625,16,8,2.675154039354222
58,10,17,8.117647058823529,17,8,2.73057350196382
59,9,15,8.647058823529411,17,8,2.886469088852514
60,9,15,9.176470588235293,17,8,2.7621161093978945
61,9,15,9.705882352941176,17,8,2.689104954109207
62,11,19,9.722222222222221,18,8,2.3199620495668434
63,11,19,9.736842105263158,19,8,2.2224611772275433
64,11,19,10.31578947368421,19,8,2.408979836195277
65,11,19,10.894736842105264,19,8,2.432329041103556
66,12,21,11.526315789473685,19,8,2.693109989151074
67,13,23,11.55,20,8,2.5799985982449583
68,13,23,12.842105263157896,19,9,2.065778318408314
69,10,17,11.0,18,10,1.462280747679505
70,11,18,9.631578947368421,19,10,1.6510972301657845
71,9,14,9.157894736842104,19,10,1.6731179099896358
72,9,14,8.8,20,10,1.5231449321365325
73,8,12,9.2,20,10,1.658759087092978
74,12,18,8.818181818181818,22,10,1.6992801991034532
75,11,16,9.318181818181818,22,10,1.649513066043449
76,13,19,9.909090909090908,22,10,1.5838027600425901
77,14,21,10.545454545454545,22,10,1.8271436887023353
78,12,18,9.5,22,10,2.101316484256895
79,13,21,8.26086956521739,23,10,2.312110454059215
80,12,19,8.782608695652174,23,10,2.643291796001265
81,13,21,8.916666666666666,24,10,2.722863756677761
82,12,19,9.416666666666666,24,10,2.7692283820908608
83,14,22,9.56,25,10,2.485805787639263
84,13,20,10.956521739130435,23,12,1.5297845390315394
85,15,23,11.083333333333334,24,12,1.3549649048217585
86,15,23,11.708333333333334,24,12,1.565852513449882
87,17,26,11.88,25,12,1.565153705633154
88,16,24,12.52,25,12,1.6797574735575338
89,16,24,13.16,25,12,1.8340066760682368
90,17,26,13.84,25,12,1.7702151700755646
91,17,26,14.52,25,12,1.60638228031377
92,19,30,14.653846153846153,26,12,1.705729631583194
93,18,28,15.346153846153847,26,12,1.8969049533318203
94,20,31,15.481481481481481,27,12,1.8423974042126716
95,20,31,15.607142857142858,28,12,1.6286233691700915
96,19,29,16.285714285714285,28,12,1.5025585790230824
97,20,31,16.964285714285715,28,13,1.2052079953296502
98,21,32,17.714285714285715,28,13,1.226700503837746
99,21,32,19.14814814814815,27,14,0.810319144564585
100,22,34,19.214285714285715,28,14,0.7159549184894416
101,22,33,20.0,28,14,0.7413876592527696
102,19,29,12.892857142857142,28,14,0.9787741105393432
103,17,27,8.666666666666666,30,14,1.1813822105051586
104,12,19,6.166666666666667,30,14,1.5156526307392566
105,11,18,5.3,30,14,1.7134717870579168
106,11,18,5.0,31,14,1.9264807018177013
107,10,16,5.032258064516129,31,14,2.225428974820889
108,10,16,5.0625,32,14,2.359654630808125
109,9,14,5.34375,32,14,2.5527998094678703
110,9,14,5.53125,32,14,3.0108943296044655
111,11,18,5.470588235294118,34,14,3.1133890856273605
112,10,16,5.571428571428571,35,14,3.3227604886678908
113,9,14,5.828571428571428,35,14,3.6114708091859193
114,9,14,6.085714285714285,35,14,3.9362933001696496
115,10,15,6.5588235294117645,34,15,4.08149997135869
116,11,17,6.6571428571428575,35,15,4.32092775937701
117,10,15,6.942857142857143,35,15,4.68583811166108
118,12,19,7.470588235294118,34,17,4.434057775218845
119,11,17,8.030303030303031,33,18,4.426174925049788
120,13,21,8.117647058823529,34,19,4.161989147802636
121,13,21,8.757575757575758,33,20,4.233752590744287
122,12,19,9.67741935483871,31,22,4.079463280134213
123,12,19,10.064516129032258,31,22,4.264097081289255
124,13,21,10.8,30,24,3.8152373478398554
125,14,23,11.620689655172415,29,26,3.3225095954764243
126,15,25,12.10344827586207,29,27,3.0719482391663515
127,14,23,13.035714285714286,28,28,3.024969249060733
128,14,23,14.037037037037036,27,29,3.051085268387081
129,14,23,15.115384615384615,26,30,2.8846176125299325
130,14,23,15.653846153846153,26,30,3.1695137833867024
131,15,25,16.192307692307693,26,31,2.817929708821117
132,14,23,16.73076923076923,26,31,2.839294076227724
133,15,25,17.307692307692307,26,31,2.9841065650672345
134,16,27,17.22222222222222,27,31,3.023248503269772
135,15,25,17.77777777777778,27,31,3.1035994346577023
136,14,25,14.357142857142858,28,31,3.005759994870465
137,13,24,13.925925925925926,27,32,2.8559166714491204
138,13,25,13.037037037037036,27,32,3.106653647963208
139,14,27,13.518518518518519,27,33,2.964553069813561
140,15,29,14.037037037037036,27,34,2.505528323119461
141,13,25,15.038461538461538,26,35,2.249003000234272
142,14,26,15.576923076923077,26,35,2.441913131491577
143,14,26,16.115384615384617,26,35,2.612755701053327
144,15,28,16.653846153846153,26,36,2.4935891306709985
145,15,28,17.23076923076923,26,36,2.8388814383740075
146,15,28,17.807692307692307,26,36,3.009674635790427
147,15,28,18.384615384615383,26,36,3.146233631095873
148,15,28,18.96153846153846,26,36,3.3702667706057636
149,18,33,18.85185185185185,27,37,2.566621025959487
150,20,37,18.17241379310345,29,37,2.0694450722775217
151,18,33,19.464285714285715,28,38,1.5454475992339634
152,18,33,20.85185185185185,27,39,1.2747844027660153
153,20,36,21.59259259259259,27,39,1.4387698642851148
154,21,38,22.333333333333332,27,40,1.1490822456837635
155,20,36,23.074074074074073,27,40,1.1863913518055393
156,20,36,24.73076923076923,26,41,0.6899886087194715
157,22,40,24.59259259259259,27,41,0.7683296667916019
158,22,40,24.464285714285715,28,41,0.875655707612515
159,21,38,25.214285714285715,28,41,0.9112824246587221
160,21,38,25.964285714285715,28,41,0.8996504959649674
161,23,42,25.82758620689655,29,41,0.8748267229070891
162,23,42,26.620689655172413,29,41,0.9556560907847413
163,23,42,27.413793103448278,29,41,1.1049585787990794
164,23,42,28.20689655172414,29,41,1.2356339897440196
165,23,42,29.0,29,41,1.1837804280445772
166,24,44,28.8,30,41,0.9515903515936376
167,25,44,29.633333333333333,30,41,0.6286844241288352
168,26,46,30.5,30,41,0.3884431394448812
169,26,46,31.366666666666667,30,41,0.29756643795615584
170,26,46,26.8,30,41,0.20494964660851034
171,25,44,21.677419354838708,31,41,0.28682018316743485
172,24,42,17.375,32,41,0.4240394711784573
173,21,36,15.0625,32,41,0.5214100946687678
174,21,36,14.0625,32,41,0.6771044157999719
175,21,36,12.117647058823529,34,41,0.8528241980559246
176,17,28,11.735294117647058,34,41,1.107203966357677
177,15,24,11.617647058823529,34,41,1.4066346227010789
178,15,24,12.058823529411764,34,41,1.647397889466118
179,17,28,11.805555555555555,36,41,1.7312345363807036
180,16,26,12.25,36,41,2.0469476317767956
181,15,24,12.63888888888889,36,41,2.398335412288382
182,16,26,13.083333333333334,36,41,2.6929449832064143
183,17,28,13.527777777777779,36,42,2.5817378035470124
184,17,28,14.0,36,42,2.890077055277413
185,16,26,14.416666666666666,36,42,3.134655519179523
186,17,28,14.45945945945946,37,42,3.2684804911570553
187,17,28,15.333333333333334,36,43,3.324025155814232
188,17,28,15.805555555555555,36,43,3.4382801079315044
189,17,28,16.742857142857144,35,44,3.2949131187339904
190,19,32,17.285714285714285,35,44,3.3311030026333937
191,20,34,17.857142857142858,35,44,3.2225613259193695
192,21,36,18.457142857142856,35,44,3.1133022100377663
193,23,39,19.647058823529413,34,46,2.5963310880652113
194,20,35,16.38235294117647,34,46,2.7194836860993834
195,18,33,15.78125,32,48,2.213205626593287
196,21,39,15.909090909090908,33,48,2.2418793562689108
197,21,38,17.0625,32,49,2.179751197777862
198,21,38,18.9,30,51,1.6849908840075716
199,22,40,19.6,30,52,1.5256579398067562
200,21,38,20.3,30,52,1.6541802623230395
201,21,38,21.724137931034484,29,53,1.3611121633441685
202,22,40,22.482758620689655,29,53,1.492357486612481
203,22,40,23.24137931034483,29,53,1.677669211220973
204,23,42,23.2,30,53,1.7384147616369146
205,22,40,23.933333333333334,30,53,1.6622237879480022
206,23,42,24.7,30,53,1.6070487676781988
207,23,42,25.466666666666665,30,53,1.6135100165074678
208,23,42,27.137931034482758,29,54,1.3192781036841568
209,24,44,27.96551724137931,29,54,1.4458918422202467
210,24,44,29.821428571428573,28,55,1.142536410173058
211,24,44,30.678571428571427,28,55,1.2348323550794185
212,24,44,31.535714285714285,28,55,1.3111789092039028
213,24,44,33.592592592592595,27,56,0.89839422271113
214,24,44,35.80769230769231,26,57,0.39470595135541886
215,26,47,35.407407407407405,27,57,0.29505296283439564
216,26,47,35.035714285714285,28,57,0.2972546540414363
217,25,45,35.92857142857143,28,57,0.210683021980921
218,25,45,36.82142857142857,28,57,0.09672284420571305
219,26,47,37.75,28,57,0.1382275029497779
220,26,47,38.67857142857143,28,57,0.1713365551082585
221,27,49,38.241379310344826,29,57,0.19835512517724213
222,26,47,39.13793103448276,29,57,0.26808604953151877
223,26,47,40.03448275862069,29,57,0.3287878917342901
224,27,49,39.56666666666667,30,57,0.36393059326995475
225,26,47,40.43333333333333,30,57,0.46673717110146146
226,27,49,39.96774193548387,31,57,0.5441859902066719
227,26,47,40.806451612903224,31,57,0.5744914870556618
228,22,41,31.161290322580644,31,57,0.6066895579125858
229,20,38,26.741935483870968,31,57,0.8096386166132329
230,18,34,23.451612903225808,31,57,0.9495945811993762
231,16,30,21.06451612903226,31,57,1.1275554903438783
232,15,28,19.129032258064516,31,57,1.365202413476829
233,15,28,19.612903225806452,31,57,1.651910800774874
234,14,26,17.741935483870968,31,57,2.000586738997043
235,14,26,15.5625,32,57,2.166978995863691
236,12,22,14.25,32,57,2.3852782866224094
237,12,22,14.625,32,57,2.5759370248770583
238,12,22,13.40625,32,57,2.851127870021388
239,12,22,11.848484848484848,33,57,3.121028670212785
240,12,22,11.823529411764707,34,57,3.3610115881146543
241,12,22,11.8,35,57,3.485573611363968
242,12,21,12.142857142857142,35,57,3.7618416534456953
243,12,21,12.852941176470589,34,58,3.8722057539392067
244,12,21,14.03125,32,60,3.703004360957424
245,13,23,13.969696969696969,33,60,3.917620704724733
246,13,23,14.78125,32,62,3.6265162452236295
247,12,21,15.15625,32,62,3.990418416929412
248,13,23,16.032258064516128,31,64,3.6584410099370626
249,12,21,16.419354838709676,31,64,3.838005836699718
250,12,21,17.366666666666667,30,65,3.692781844470245
251,14,24,17.8,30,66,3.4682311854372476
252,14,24,18.233333333333334,30,67,3.426651113924138
253,13,22,18.666666666666668,30,67,3.568620677555464
254,13,22,19.75862068965517,29,68,3.4428180970010827
255,14,24,19.533333333333335,30,68,3.5084495139528804
256,14,23,20.689655172413794,29,69,3.4998544058353036
257,15,25,20.466666666666665,30,69,3.635968947095186
258,14,23,22.428571428571427,28,71,3.4357556837196492
259,15,25,22.137931034482758,29,71,3.4673242697245774
260,15,25,22.620689655172413,29,72,3.123086195117319
261,16,27,22.366666666666667,30,72,2.9751942626148007
262,15,27,18.366666666666667,30,73,2.597178375478445
263,13,24,18.1,30,73,2.832387736723779
264,17,32,18.0,31,74,2.627983328451038
265,15,28,19.1,30,75,2.481872131297434
266,16,30,19.6,30,76,2.1556802147061194
267,15,28,20.1,30,76,2.32681931303312
268,17,32,20.633333333333333,30,77,1.9828424984946198
269,16,30,21.166666666666668,30,77,2.0225222476583187
270,19,35,21.06451612903226,31,77,2.176032940185203
271,18,33,21.64516129032258,31,77,2.4016927262146885
272,19,35,21.53125,32,77,2.4566031581262373
273,19,35,22.125,32,77,2.4762676434874855
274,19,35,22.71875,32,77,2.5940977762421835
275,19,35,23.3125,32,77,2.49734848223282
276,20,37,23.181818181818183,33,77,2.290502382342844
277,23,42,22.457142857142856,35,77,2.3276241261756327
278,22,39,24.484848484848484,33,79,1.7921159952407812
279,22,39,25.151515151515152,33,79,1.8099163961723965
280,23,41,25.058823529411764,34,79,1.704449644677107
281,25,45,25.0,35,80,1.3229588621609
282,24,42,26.441176470588236,34,81,1.0799642767126258
283,25,44,27.176470588235293,34,81,1.2190404469128102
284,25,44,27.91176470588235,34,81,1.3073228518855027
285,25,44,28.647058823529413,34,81,1.1445301239084575
286,27,48,28.571428571428573,35,81,0.9430207798659552
287,29,52,28.555555555555557,36,81,0.8037875348590281
288,29,52,29.36111111111111,36,81,0.7925954503986133
289,30,54,29.35135135135135,37,81,0.8527804487947843
290,30,54,30.16216216216216,37,81,0.7922030577460386
291,30,54,30.972972972972972,37,81,0.7062725305020153
292,31,56,31.81081081081081,37,81,0.7431922761687516
293,32,57,33.583333333333336,36,82,0.529415109235877
294,32,57,34.47222222222222,36,82,0.6193295961286898
295,33,59,34.4054054054054,37,82,0.6676317035656789
296,31,55,28.789473684210527,38,82,0.7950962651192117
297,28,49,24.36842105263158,38,82,0.90849674891833
298,27,47,20.256410256410255,39,82,0.8780168267700657
299,25,42,17.846153846153847,39,82,0.9503082660353314
300,24,39,15.76923076923077,39,82,1.1036729945728534
301,22,35,14.256410256410257,39,82,1.2296071897551775
302,23,37,13.925,40,82,1.1983721808011016
303,23,37,13.731707317073171,41,82,1.1114600184687256
304,23,37,13.902439024390244,41,82,1.159797447307271
305,25,41,12.857142857142858,42,82,1.1579986265441988
306,25,42,11.953488372093023,43,82,1.1102031520111089
307,24,41,11.837209302325581,43,82,1.0852324316007442
308,27,48,11.818181818181818,44,82,1.0963821569519898
309,28,50,12.454545454545455,44,82,1.1339961410892168
310,31,55,13.159090909090908,44,82,1.1995221611428233
311,33,59,13.886363636363637,44,83,1.080218994838544
312,33,59,14.613636363636363,44,84,0.9537716024614997
313,34,61,15.022222222222222,45,84,1.0436294033884808
314,34,61,15.41304347826087,46,84,1.0507551418583359
315,34,60,16.152173913043477,46,84,1.1363979411931073
316,35,62,16.91304347826087,46,84,1.197923347613509
317,35,62,17.67391304347826,46,84,1.3157476036419287
318,35,62,18.434782608695652,46,84,1.4581835516046424
319,36,64,19.217391304347824,46,84,1.6116108730813732
320,36,64,20.444444444444443,45,85,1.434174576529679
321,37,66,21.266666666666666,45,85,1.2701013264624108
322,38,68,22.08888888888889,45,86,0.9424567497334493
323,39,69,22.955555555555556,45,86,1.0198075492230632
324,39,69,24.363636363636363,44,87,0.8168160435924395
325,39,69,25.25,44,87,0.8770797825636314
326,39,69,26.136363636363637,44,87,0.8294884391496136
327,41,72,26.444444444444443,45,87,0.7560637223190741
328,40,70,27.333333333333332,45,87,0.82742363771661
329,40,70,28.863636363636363,44,88,0.6289152845790447
330,40,70,29.772727272727273,44,88,0.6915111767418135
331,40,70,30.681818181818183,44,88,0.7463958026597233
332,40,70,31.59090909090909,44,88,0.7793954555622293
333,40,70,32.5,44,88,0.8041247604333226
334,40,70,34.18604651162791,43,89,0.4812382183310734
335,41,72,34.31818181818182,44,89,0.420302592079784
336,40,70,36.04651162790697,43,90,0.1927138470414906
337,41,72,37.0,43,90,0.2270381048218918
338,41,72,37.95348837209303,43,90,0.2641693193970414
339,37,66,32.97674418604651,43,90,0.3835423814615707
340,35,63,28.15909090909091,44,90,0.5226659660065752
341,31,56,24.15909090909091,44,90,0.5355226771983077
342,29,53,21.022727272727273,44,90,0.6688938267488438
343,26,48,19.568181818181817,44,90,0.9260150393194642
344,26,48,20.15909090909091,44,90,0.977082202920851
345,26,48,19.5,44,90,1.05341365281892
346,29,53,18.755555555555556,45,90,1.0721255848125102
347,28,51,18.511111111111113,45,90,1.1841018274842625
348,29,53,17.444444444444443,45,90,1.2600734356872954
349,30,56,16.130434782608695,46,90,1.2818408523812495
350,31,57,15.851063829787234,47,90,1.4549714479577396
351,30,57,15.604166666666666,48,90,1.6176898556779917
352,31,58,16.595744680851062,47,91,1.4323741239088685
353,32,60,16.875,48,91,1.525250697356494
354,32,60,17.914893617021278,47,92,1.3522619018948805
355,34,64,19.90909090909091,44,95,0.589146617816443
356,36,68,20.727272727272727,44,95,0.601900622540784
357,36,67,18.644444444444446,45,95,0.6231480230802969
358,35,64,17.044444444444444,45,95,0.7713468667010143
359,33,60,15.422222222222222,45,95,0.896231898860598
360,31,56,13.8,45,95,1.0180318723490038
361,31,56,12.454545454545455,44,96,0.903468597453294
362,29,52,10.75,44,96,1.0987067257194054
363,27,48,9.113636363636363,44,96,1.344907124980715
364,27,48,8.355555555555556,45,96,1.499949262145658
365,24,42,7.733333333333333,45,96,1.7275736561842536
366,22,38,7.636363636363637,44,97,1.687629259267422
367,21,36,7.636363636363637,44,97,1.8683744359632344
368,20,34,7.931818181818182,44,97,2.174461367419841
369,21,35,8.409090909090908,44,97,2.437787966062907
370,22,37,8.688888888888888,45,97,2.5879031423986727
371,22,36,9.386363636363637,44,98,2.5606421790141236
372,23,38,9.666666666666666,45,98,2.8324985296835417
373,22,36,10.155555555555555,45,98,3.150857787141202
374,22,36,10.886363636363637,44,99,3.2294822142751825
375,23,38,11.386363636363637,44,100,3.2545055457205057
376,23,38,11.622222222222222,45,100,3.4264021614324562
377,22,36,12.976190476190476,42,103,3.0751665378028523
378,24,40,12.886363636363637,44,103,3.0799807006761837
379,22,36,13.69767441860465,43,104,2.9651103367438396
380,22,36,14.547619047619047,42,105,3.002474272335031
381,23,37,15.463414634146341,41,106,3.0125401015975117
382,23,37,16.024390243902438,41,106,3.2772626354734573
383,24,39,16.585365853658537,41,107,3.2107479079051893
384,23,37,17.146341463414632,41,107,3.4561825655883216
385,23,37,18.15,40,108,3.3245074590691415
386,24,39,18.26829268292683,41,108,3.4860168135233307
387,23,37,19.3,40,109,3.5164328102150426
388,23,37,20.384615384615383,39,110,3.391238250386525
389,23,37,21.526315789473685,38,111,3.27565536223439
390,24,39,23.38888888888889,36,113,2.6414407293521567
391,26,43,23.43243243243243,37,113,2.333165289685677
392,26,43,24.805555555555557,36,114,1.8346377942341527
393,26,43,26.257142857142856,35,115,1.474035671766957
394,28,46,27.852941176470587,34,116,1.1627169114702633
395,30,50,27.857142857142858,35,117,0.8221056213696366
396,29,48,29.529411764705884,34,118,0.442487754745124
397,29,48,30.38235294117647,34,118,0.4270091343635769
398,30,50,31.264705882352942,34,118,0.4260870646050429
399,27,46,25.685714285714287,35,118,0.4468057968791035
400,25,44,20.75,36,118,0.6346995193584832
401,20,35,16.944444444444443,36,118,0.9519449111916158
402,17,30,13.13888888888889,36,118,1.3347170977009775
403,15,26,12.083333333333334,36,118,1.737904121637713
404,15,26,10.783783783783784,37,118,1.9204463007296773
405,14,23,9.81081081081081,37,118,2.1462924655968116
406,15,25,8.864864864864865,37,118,2.0706749047560975
407,15,25,7.945945945945946,37,118,2.0625796296662586
408,17,28,6.648648648648648,37,118,2.070125048101717
409,17,29,4.405405405405405,37,118,2.124871997790399
410,16,28,3.7837837837837838,37,118,2.1919034467208163
411,19,34,4.27027027027027,37,119,1.928529843862909
412,20,36,4.657894736842105,38,119,2.0423956878026606
413,22,40,5.378378378378378,37,120,1.752474309224234
414,23,41,6.166666666666667,36,121,1.4960711782848743
415,26,47,6.861111111111111,36,122,1.315654823240204
416,26,47,7.583333333333333,36,122,1.3982916619892198
417,25,44,7.085714285714285,35,123,1.1735178273248876
418,25,44,6.611111111111111,36,123,1.2483753105711244
419,23,40,6.388888888888889,36,123,1.4302652877278812
420,22,38,6.305555555555555,36,123,1.6043741022663482
421,21,36,6.25,36,123,1.6481049386379159
422,21,36,7.0285714285714285,35,124,1.4724873403575587
423,21,36,7.3428571428571425,35,124,1.4625652253938697
424,23,40,7.9714285714285715,35,125,1.0347220365966328
425,22,38,8.852941176470589,34,126,0.7542868019798518
426,24,41,9.558823529411764,34,126,0.7799779513515399
427,24,41,10.264705882352942,34,126,0.7021751645964046
428,27,47,10.714285714285714,35,126,0.6587949685738524
429,26,45,11.457142857142857,35,126,0.65027023294784
430,27,47,12.228571428571428,35,126,0.6224122795013299
431,28,49,13.028571428571428,35,126,0.6604774341352906
432,30,53,13.472222222222221,36,126,0.6917496168583626
433,29,51,14.277777777777779,36,126,0.7558823648592069
434,31,55,14.702702702702704,37,126,0.7601463258661358
435,27,49,12.666666666666666,36,127,0.5546482895613786
436,24,44,10.972222222222221,36,127,0.6956728940140712
437,21,39,9.222222222222221,36,127,0.9061973595271221
438,20,38,7.72972972972973,37,127,1.1492289009113332
439,17,32,6.783783783783784,37,127,1.4620771094979481
440,16,30,6.54054054054054,37,127,1.8133769725460747
441,15,28,6.444444444444445,36,128,1.9771482534149198
442,14,26,6.166666666666667,36,128,2.300443044970191
443,14,26,6.555555555555555,36,128,2.6970056251278662
444,14,26,6.081081081081081,37,128,3.003384280569732
445,12,22,5.8108108108108105,37,128,3.2067877467726214
446,14,26,6.0,38,128,3.3668370520018125
447,14,26,6.368421052631579,38,128,3.773557547484973
448,15,28,6.7368421052631575,38,129,3.7572288028451877
449,14,26,7.105263157894737,38,129,4.10144964366639
450,15,28,7.473684210526316,38,130,4.114114786805545
451,15,28,8.054054054054054,37,132,3.944555536989768
452,14,26,8.666666666666666,36,133,4.0525740529972705
453,14,26,9.588235294117647,34,135,3.8912696046028943
454,14,26,10.625,32,137,3.7682329495154865
455,16,30,10.411764705882353,34,137,3.7582607970150526
456,15,28,10.823529411764707,34,138,3.5570007645967316
457,15,28,11.235294117647058,34,139,3.321207865850762
458,14,26,11.647058823529411,34,139,3.4417890034784833
459,15,28,12.088235294117647,34,139,3.7235012903083526
460,17,31,13.34375,32,142,3.030032935374292
461,16,29,13.84375,32,142,3.231219051893582
462,17,31,14.838709677419354,31,143,3.2052036914754503
463,17,31,16.448275862068964,29,145,2.7922505979789505
464,20,37,15.4375,32,145,2.6023143470111854
465,17,31,16.483870967741936,31,146,2.3542842456813693
466,18,33,17.06451612903226,31,146,2.1083570099198297
467,19,35,18.266666666666666,30,147,1.638244706420484
468,21,39,18.322580645161292,31,147,1.6239943240358605
469,22,42,15.878787878787879,33,147,1.6447909485274457
470,19,37,14.848484848484848,33,147,1.550191485662998
471,19,38,15.84375,32,148,1.3430772833893811
472,21,42,15.969696969696969,33,148,1.4008334121632613
473,21,42,16.08823529411765,34,148,1.518005847731145
474,20,40,17.181818181818183,33,149,1.3159224471329205
475,22,44,17.848484848484848,33,149,1.4180285251574007
476,23,45,18.545454545454547,33,149,1.5025903511756493
477,23,45,19.242424242424242,33,149,1.5584439707616642
478,24,47,19.352941176470587,34,149,1.7099480380158512
479,24,47,19.457142857142856,35,149,1.7360956972482329
480,25,49,19.583333333333332,36,149,1.7541719689317468
481,24,47,20.82857142857143,35,150,1.2884596977772191
482,26,50,20.944444444444443,36,150,1.0219919243463178
483,27,52,21.694444444444443,36,150,0.9276308766711091
484,30,58,21.89189189189189,37,150,0.8980196188881207
485,29,56,23.305555555555557,36,151,0.6952859040171184
486,29,56,24.11111111111111,36,151,0.8128358190197146
487,30,58,24.243243243243242,37,151,0.8251238279669274
488,29,56,25.027027027027028,37,151,0.9016199123067473
489,29,56,25.81081081081081,37,151,0.8677131375014941
490,31,60,25.92105263157895,38,151,0.8990565301333014
491,30,58,26.710526315789473,38,151,1.0097158390649166
492,32,61,26.82051282051282,39,151,1.0221165090992466
493,30,58,27.564102564102566,39,151,1.0211855662381653
494,30,58,29.07894736842105,38,152,0.8974872744087603
495,31,60,29.894736842105264,38,152,0.9365317928476832
496,32,62,30.710526315789473,38,153,0.6089283940999528
497,32,62,30.71794871794872,39,153,0.6007835056656569
498,32,61,31.53846153846154,39,153,0.701823950940397
499,34,65,30.78048780487805,41,153,0.6769891778745337
500,34,65,30.833333333333332,42,153,0.6515481203946017
501,33,63,31.61904761904762,42,153,0.6086492080917425
502,36,68,31.697674418604652,43,153,0.6366621270641492
503,35,66,28.930232558139537,43,153,0.6505310820518745
504,32,60,26.13953488372093,43,153,0.7032376487213443
505,32,60,23.3953488372093,43,153,0.877573722203075
506,32,60,20.204545454545453,44,153,1.0471872740697619
507,29,54,17.84090909090909,44,153,1.2901949274078093
508,28,52,16.886363636363637,44,153,1.4327633915143927
509,26,48,15.0,44,153,1.5460311303594423
510,26,48,14.13953488372093,43,154,1.2492854773167243
511,26,47,13.488372093023257,43,154,1.2367315484820924
512,25,46,12.581395348837209,43,154,1.1649357128305569
513,24,45,12.0,43,154,1.1571485913514112
514,25,48,12.30232558139535,43,154,1.2076769193494652
515,26,49,13.119047619047619,42,155,0.9959178615733408
516,27,51,13.761904761904763,42,155,1.0470124920894808
517,30,57,14.116279069767442,43,155,0.9648717401166721
518,33,62,14.837209302325581,43,157,0.36257335279911274
519,33,62,15.227272727272727,44,157,0.30106642977098985
520,36,67,15.666666666666666,45,157,0.32892687210369387
521,33,62,13.022222222222222,45,157,0.4952323590100723
522,32,61,10.565217391304348,46,157,0.6584930939478871
523,30,57,9.91304347826087,46,157,0.7841106982524998
524,30,57,9.5,46,157,0.9019451391942196
525,29,55,9.152173913043478,46,157,1.05052858321973
526,29,55,8.847826086956522,46,157,1.251863998061142
527,30,57,8.361702127659575,47,157,1.4344247933870076
528,29,55,9.173913043478262,46,158,1.420862091342176
529,28,53,8.934782608695652,46,158,1.6910536292800986
530,27,51,8.76086956521739,46,158,1.900826879613944
531,27,51,8.46808510638298,47,158,1.9396144540080689
532,27,50,8.46808510638298,47,158,1.9761369699671654
533,27,49,8.652173913043478,46,159,1.8635577149330855
534,27,49,9.23913043478261,46,159,2.0246292962394303
535,28,51,9.617021276595745,47,159,2.1074031366560444
536,27,49,10.191489361702128,47,159,2.255264918301786
