Step,WaitingVehicles,QueueLength,AvgWaitTime,TotalVehicles,CumulativeThroughput,AvgSpeed
49,12,21,9.333333333333334,21,0,1.9384845453296546
50,12,21,9.904761904761905,21,0,1.7138662354016796
51,14,24,10.045454545454545,22,0,1.494598264546755
52,15,25,10.727272727272727,22,0,1.4123958492302775
53,15,25,11.409090909090908,22,0,1.3826777177738556
54,16,27,12.136363636363637,22,0,1.4569292416909043
55,17,29,12.304347826086957,23,0,1.516153413362153
56,16,27,13.0,23,0,1.3698237206667552
57,16,27,13.695652173913043,23,0,1.2197502658871249
58,20,35,13.32,25,0,1.0342296044637422
59,19,32,14.08,25,0,0.9881836230949823
60,18,30,11.692307692307692,26,0,0.9453528607064106
61,15,24,10.423076923076923,26,0,1.068237827865568
62,13,20,9.76923076923077,26,0,1.2876780918077033
63,12,18,9.807692307692308,26,0,1.4117542625165813
64,13,20,10.038461538461538,26,1,1.2225726924986733
65,11,16,10.423076923076923,26,1,1.4179227947695767
66,12,18,10.884615384615385,26,1,1.6335453888227485
67,12,18,11.346153846153847,26,1,1.7662309807851884
68,14,22,11.407407407407407,27,1,1.7745952603352537
69,14,23,9.75,28,1,1.6092323652272895
70,13,22,8.714285714285714,28,1,1.5669239442373375
71,14,25,7.75,28,1,1.5609623841194364
72,16,30,7.310344827586207,29,1,1.5392223400299079
73,14,27,7.310344827586207,29,1,1.6768730406342693
74,18,34,7.633333333333334,30,1,1.8196405754469143
75,17,32,8.482758620689655,29,2,1.594917931608292
76,19,36,8.8,30,2,1.7004699612440783
77,19,36,9.4,30,3,1.6322321650689326
78,18,34,10.0,30,3,1.81629806072673
79,18,34,10.6,30,3,1.9917593429909781
80,19,36,10.838709677419354,31,3,2.1821140990640098
81,19,36,11.451612903225806,31,3,2.4266838903177725
82,20,38,11.6875,32,3,2.561892219563053
83,20,38,12.28125,32,4,2.186622224934985
84,20,38,12.90625,32,4,2.234034237523467
85,21,39,13.5625,32,4,2.458345214717335
86,21,39,14.21875,32,4,2.6778910160561646
87,22,41,14.424242424242424,33,4,2.6624291476673725
88,21,39,15.06060606060606,33,4,2.6205507686209675
89,22,41,15.696969696969697,33,5,2.09644715437377
90,23,42,16.90625,32,6,1.881595950114881
91,23,42,18.193548387096776,31,7,1.65432102550212
92,24,44,18.967741935483872,31,7,1.8065303379686484
93,24,44,20.4,30,8,1.516607732217104
94,26,48,21.233333333333334,30,9,1.1507129949097208
95,25,46,22.066666666666666,30,9,1.103389680442305
96,25,46,22.9,30,9,1.064052891981425
97,26,47,23.766666666666666,30,9,1.1083408942463289
98,27,49,24.633333333333333,30,10,0.6937682927633817
99,26,47,25.5,30,10,0.7999188490869636
100,27,49,25.516129032258064,31,10,0.8846446408922217
101,26,47,26.35483870967742,31,10,1.0112971173133651
102,26,47,27.193548387096776,31,10,1.1697481211446328
103,23,43,20.25,32,10,1.2577624462592545
104,21,39,18.12121212121212,33,10,1.286788793024016
105,20,36,17.71875,32,11,0.9153628358790616
106,19,34,16.8125,32,11,1.0748954970645277
107,18,32,16.21875,32,11,1.2709377961418602
108,18,32,16.78125,32,11,1.37151371662772
109,18,32,17.34375,32,11,1.3649036476064398
110,19,34,17.9375,32,11,1.362445444821481
111,19,34,18.53125,32,11,1.4461044417732092
112,20,35,19.15625,32,11,1.5607468010635357
113,21,37,19.181818181818183,33,11,1.694887421312045
114,20,35,19.78787878787879,33,11,1.817375940181289
115,20,35,20.393939393939394,33,11,1.9623110579282985
116,20,35,21.0,33,11,2.0947472176266575
117,20,35,21.606060606060606,33,11,2.309728707589781
118,21,37,21.558823529411764,34,11,2.4084943890852153
119,20,35,22.818181818181817,33,12,2.208462251132922
120,20,35,23.424242424242426,33,12,2.353326455726969
121,20,35,24.03030303030303,33,12,2.5626906308314874
122,20,35,24.636363636363637,33,12,2.7301839999837534
123,20,35,25.242424242424242,33,12,2.855333163767339
124,21,37,25.848484848484848,33,13,2.655047684758781
125,20,35,27.28125,32,14,2.6430979598024944
126,21,37,28.806451612903224,31,16,2.238882899627653
127,20,35,30.433333333333334,30,17,2.073765345127541
128,21,36,32.206896551724135,29,18,1.8729231022583392
129,21,36,34.107142857142854,28,19,1.6794442515557326
130,21,36,36.148148148148145,27,20,1.3451918389635358
131,21,36,36.925925925925924,27,20,1.298025338512482
132,22,37,39.19230769230769,26,21,1.040644749145496
133,23,39,40.03846153846154,26,22,0.6794748556242584
134,22,37,40.88461538461539,26,22,0.7952162749291585
135,22,37,41.73076923076923,26,22,0.9215966350240651
136,22,37,44.28,25,23,0.621570741054602
137,21,37,38.92307692307692,26,23,0.5935745764041594
138,18,33,37.03846153846154,26,23,0.6288166579725197
139,17,32,37.26923076923077,26,23,0.8121827623271582
140,17,32,37.61538461538461,26,23,1.0404854795249279
141,17,33,36.77777777777778,27,23,1.210578651336967
142,16,31,37.370370370370374,27,23,1.446856458731391
143,17,33,36.607142857142854,28,23,1.6613273477147026
144,16,31,37.17857142857143,28,23,1.7834708193152078
145,16,31,37.75,28,23,1.8124074692156351
146,16,31,38.32142857142857,28,23,1.7803713010382416
147,18,35,37.58620689655172,29,23,1.8271959064290688
148,18,35,38.206896551724135,29,23,2.091160415265325
149,18,35,38.827586206896555,29,23,2.3735562398248176
150,18,35,39.44827586206897,29,23,2.5735398974812775
151,19,37,38.733333333333334,30,23,2.7247149376282085
152,18,35,39.333333333333336,30,23,2.9622012297185303
153,18,35,41.310344827586206,29,24,2.764468690439048
154,18,35,43.42857142857143,28,25,2.5396749395769986
155,19,36,44.107142857142854,28,25,2.5847893125295953
156,19,36,44.785714285714285,28,25,2.6264817606986726
157,19,36,48.96153846153846,26,27,2.001250564455057
158,20,38,49.73076923076923,26,27,1.9958146730007444
159,20,38,52.52,25,28,1.3830494980251584
160,22,42,51.30769230769231,26,28,1.1515500351746246
161,21,40,54.2,25,29,0.7995772872669817
162,23,44,52.96153846153846,26,29,0.8669967020131898
163,23,44,53.80769230769231,26,30,0.4741598206690434
164,22,42,54.65384615384615,26,30,0.6150784933908598
165,22,42,55.5,26,30,0.7284387219963175
166,22,42,56.34615384615385,26,30,0.8303998249412156
167,22,42,57.19230769230769,26,30,0.8623070845082157
168,22,42,58.03846153846154,26,30,0.9669168263921771
169,22,42,58.88461538461539,26,30,1.055192062561125
170,23,44,57.51851851851852,27,30,1.1203513745440072
171,20,38,50.55555555555556,27,30,1.26519312219278
172,18,34,43.666666666666664,27,30,1.3319749956688793
173,16,30,36.74074074074074,27,30,1.397505853216732
174,14,26,29.77777777777778,27,30,1.5183337409989166
175,13,23,22.85185185185185,27,30,1.684762069217429
176,12,21,19.77777777777778,27,30,1.9499775324817714
177,11,19,17.76923076923077,26,31,1.5639763458487226
178,10,17,11.923076923076923,26,31,1.5730186349243074
179,11,18,9.0,26,31,1.4811911388094623
180,12,21,6.576923076923077,26,31,1.4313600662116752
181,14,24,7.115384615384615,26,31,1.4596339933933193
182,16,28,7.407407407407407,27,31,1.4417887899234785
183,17,30,7.714285714285714,28,31,1.3477540610247314
184,19,34,8.068965517241379,29,31,1.174446883581681
185,18,32,8.689655172413794,29,31,1.1461165146199177
186,22,39,10.148148148148149,27,33,0.3093571851023181
187,24,43,10.607142857142858,28,33,0.33013241732142384
188,25,45,11.068965517241379,29,33,0.4070247142359352
189,25,45,11.931034482758621,29,33,0.4993148224533261
190,25,45,12.758620689655173,29,33,0.6164525383221292
191,25,45,13.620689655172415,29,33,0.7433248624716139
192,25,45,14.482758620689655,29,33,0.8524376163008011
193,25,45,15.344827586206897,29,33,0.952231029410526
194,25,45,16.20689655172414,29,33,1.0672408518195662
195,25,45,17.06896551724138,29,33,1.195643435050752
196,25,45,18.571428571428573,28,34,0.9008690123099586
197,25,45,19.464285714285715,28,34,0.9192305851803331
198,25,45,20.357142857142858,28,34,0.7631845621033896
199,25,45,21.25,28,34,0.4805288854933498
200,26,46,22.178571428571427,28,34,0.2900137469324577
201,26,46,23.107142857142858,28,34,0.3046954087692662
202,27,47,24.071428571428573,28,34,0.28287656549750434
203,27,47,25.035714285714285,28,34,0.12024815721224587
204,28,48,26.035714285714285,28,34,0.0013433288883046162
205,28,48,27.035714285714285,28,34,0.00010808440254184838
206,28,48,28.035714285714285,28,34,6.0798729523860066e-05
207,28,48,29.035714285714285,28,34,2.3694295825112664e-05
208,29,50,29.0,29,34,1.730989765397324e-05
209,28,48,29.96551724137931,29,34,0.027757312199261426
210,28,48,30.93103448275862,29,34,0.05928624680281842
211,28,48,31.896551724137932,29,34,0.08743450840421278
212,28,48,32.86206896551724,29,34,0.10665394707004829
213,29,50,32.7,30,34,0.1358695656216393
214,24,42,26.7,30,34,0.26728276804322376
215,21,37,22.7,30,34,0.4443944598463631
216,20,35,21.566666666666666,30,34,0.6372989517804334
217,21,37,21.516129032258064,31,34,0.8214935863312351
218,20,35,22.161290322580644,31,34,1.0392425658780744
219,20,35,22.806451612903224,31,34,1.2609027826653931
220,20,35,23.451612903225808,31,34,1.4463125977279465
221,20,35,24.096774193548388,31,34,1.6633798901036745
222,20,35,24.741935483870968,31,34,1.8117543599025558
223,20,35,25.387096774193548,31,34,1.9063154944344294
224,20,35,26.032258064516128,31,34,2.1257233620232383
225,21,37,25.84375,32,34,2.265441649607596
226,20,35,26.46875,32,34,2.5373096295361286
227,20,35,27.09375,32,34,2.750887727542966
228,20,35,28.612903225806452,31,35,2.6081295135907783
229,20,35,29.258064516129032,31,35,2.8377165200624237
230,20,35,29.903225806451612,31,35,3.067288402217688
231,21,37,30.548387096774192,31,36,2.871931638058735
232,20,35,32.233333333333334,30,37,2.7827856877427872
233,20,35,34.03448275862069,29,38,2.754100899824762
234,21,37,35.964285714285715,28,40,2.107322025333988
235,20,35,36.67857142857143,28,40,2.2819077436046933
236,20,35,37.392857142857146,28,40,2.4483581835878203
237,20,35,38.107142857142854,28,40,2.59430590177492
238,21,37,40.25925925925926,27,42,2.1039415085000526
239,20,35,41.0,27,42,2.2207460350714845
240,20,35,45.08,25,44,1.4790067280709616
241,21,37,44.11538461538461,26,44,1.5136134004548891
242,20,35,46.68,25,45,1.1001458197209462
243,20,35,47.48,25,45,1.221724461552821
244,20,35,48.28,25,45,1.3358551024232468
245,20,35,49.08,25,45,1.352545149339199
246,20,35,49.88,25,45,1.3163501949841845
247,20,35,52.791666666666664,24,46,0.8026188517270011
248,19,35,47.75,24,46,0.7721067858187447
249,18,35,41.76,25,46,0.7897294511532971
250,16,32,40.56,25,46,0.8600958391805453
251,16,32,41.2,25,46,0.9462442456538298
252,16,32,41.84,25,46,1.0451753658299867
253,16,32,42.48,25,46,1.2890874259790712
254,16,32,43.12,25,46,1.492690202080797
255,16,32,43.76,25,46,1.7160709671696308
256,17,34,42.69230769230769,26,46,1.6911477519210234
257,16,32,43.30769230769231,26,46,1.6934257329609115
258,17,34,43.96153846153846,26,46,1.825526996925005
259,17,34,44.61538461538461,26,46,2.0536766708611647
260,17,34,45.26923076923077,26,46,2.2144061122568863
261,17,34,45.92307692307692,26,46,2.3516338611183665
262,17,34,48.44,25,47,2.1341930299770873
263,17,34,49.12,25,47,2.302546193672594
264,17,34,49.8,25,47,2.292270327109608
265,17,34,50.48,25,47,2.3146480501190974
266,19,38,51.2,25,48,1.9375296453650122
267,18,36,51.92,25,48,2.1132298502387736
268,18,36,54.833333333333336,24,49,1.8830012022686085
269,18,36,58.0,23,50,1.445178983007623
270,18,36,61.45454545454545,22,51,0.9365174999085724
271,18,36,62.27272727272727,22,51,0.8753497862209353
272,19,38,63.13636363636363,22,51,0.9650836039691927
273,19,38,64.0,22,51,1.015144371746417
274,20,40,62.04347826086956,23,51,1.0277856379787154
275,19,38,65.72727272727273,22,52,0.7166145508705172
276,19,38,66.5909090909091,22,52,0.8115529961810307
277,19,38,70.66666666666667,21,53,0.45674420637715796
278,19,38,71.57142857142857,21,53,0.3207789199376379
279,20,40,69.18181818181819,22,53,0.17702849500216225
280,21,42,67.04347826086956,23,53,0.2198148537343396
281,20,40,67.91304347826087,23,53,0.3084208391224731
282,18,36,59.69565217391305,23,53,0.41163332038546907
283,17,34,49.291666666666664,24,53,0.5396184597525028
284,14,28,41.375,24,53,0.6731690019561573
285,14,28,36.2,25,53,0.6942522388510213
286,13,26,32.56,25,53,0.9030027101121864
287,11,22,24.84,25,53,1.1847434641793573
288,9,18,17.08,25,53,1.4264281016276465
289,7,14,9.2,25,53,1.609278842912866
290,6,12,5.44,25,53,1.8484993997402013
291,9,18,5.296296296296297,27,53,1.8290950923039924
292,9,17,5.62962962962963,27,53,1.8814438527567505
293,9,18,5.925925925925926,27,53,1.9079233070301966
294,12,24,6.107142857142857,28,53,1.6792448439718801
295,14,28,6.1,30,53,1.343489663206784
296,15,30,6.6,30,53,1.3571387168913351
297,17,34,6.903225806451613,31,53,1.1957740451729197
298,18,36,7.483870967741935,31,53,1.2059409518476658
299,21,41,7.875,32,53,1.2537330150720594
300,19,38,5.303030303030303,33,53,1.518047636145897
301,17,34,4.606060606060606,33,53,1.75444863451895
302,16,32,4.181818181818182,33,53,2.047779954873791
303,16,32,3.9696969696969697,33,53,2.1441201421620852
304,16,32,3.878787878787879,33,54,2.024825207352131
305,18,36,3.9696969696969697,33,55,1.817600306848755
306,18,36,4.151515151515151,33,55,1.9215881516949909
307,18,36,4.696969696969697,33,55,1.9466499406216111
308,20,39,5.303030303030303,33,55,1.847952155184523
309,23,43,5.794117647058823,34,55,1.6354582443540728
310,23,44,6.4411764705882355,34,55,1.559881264597689
311,25,48,6.942857142857143,35,55,1.525260826117479
312,26,49,7.911764705882353,34,56,1.2273884146010234
313,27,51,8.969696969696969,33,57,0.9893575290450085
314,28,53,9.818181818181818,33,57,1.0828225817449884
315,28,53,11.0,32,58,0.8591260068983888
316,28,53,11.875,32,58,0.9554934545572946
317,28,53,13.161290322580646,31,59,0.5633146207009531
318,28,53,14.064516129032258,31,59,0.3723010773679146
319,29,55,15.0,31,59,0.25987223789793884
320,30,56,15.96774193548387,31,59,0.28889140653339385
321,30,56,16.93548387096774,31,59,0.2308779052775144
322,30,56,17.903225806451612,31,59,0.08523231803002071
323,30,56,18.870967741935484,31,59,0.006612209046952941
324,31,57,19.870967741935484,31,59,0.0006960671515508528
325,31,57,20.870967741935484,31,59,0.00030069136370853536
326,31,57,21.870967741935484,31,59,0.00013915039248177635
327,31,57,22.870967741935484,31,59,1.9883729106801442e-05
328,31,57,23.870967741935484,31,59,6.047644120486529e-06
329,31,57,24.870967741935484,31,59,0.0
330,31,57,25.870967741935484,31,59,4.221929893165622e-06
331,32,59,26.03125,32,59,0.0
332,31,57,27.0,32,59,0.02296887693591998
333,32,59,27.12121212121212,33,59,0.04077218209788429
334,31,57,28.060606060606062,33,59,0.07723644024509034
335,31,57,29.0,33,59,0.0945064992161137
336,32,59,29.96969696969697,33,59,0.10013796827239152
337,33,61,30.029411764705884,34,59,0.1177186277430435
338,32,59,30.970588235294116,34,59,0.16241302075259312
339,32,59,31.91176470588235,34,59,0.19594590298646195
340,32,59,32.85294117647059,34,59,0.2345320501199078
341,32,59,33.794117647058826,34,59,0.2641118416884531
342,32,59,34.73529411764706,34,59,0.30607241432626564
343,30,55,32.64705882352941,34,59,0.3941120373496019
344,29,53,29.685714285714287,35,59,0.5018950304279237
345,26,47,27.62857142857143,35,59,0.6406419604505572
346,24,43,25.542857142857144,35,59,0.6947283850207591
347,22,39,23.4,35,59,0.8902187541743153
348,20,35,21.257142857142856,35,59,0.942107122045319
349,20,34,18.694444444444443,36,59,1.1058160933946786
350,19,32,19.22222222222222,36,59,1.3442598425232903
351,17,28,17.166666666666668,36,59,1.6282953152888802
352,15,24,15.166666666666666,36,59,1.8713052793217106
353,15,24,15.583333333333334,36,59,2.0441691205716412
354,16,26,15.567567567567568,37,59,2.2026866055663916
355,16,26,16.0,37,59,2.455864898841114
356,16,26,16.88888888888889,36,60,2.3869286630077418
357,17,28,16.864864864864863,37,60,2.5718212886213494
358,17,28,16.842105263157894,38,60,2.8050779012633447
359,16,26,17.72972972972973,37,61,2.7295956166102044
360,17,28,17.68421052631579,38,61,2.806940674641349
361,18,30,18.13157894736842,38,62,2.7309473583683967
362,18,30,18.102564102564102,39,62,2.9209259171400523
363,18,30,18.075,40,62,3.014450813804831
364,18,30,18.048780487804876,41,62,3.1074615108161563
365,17,28,18.925,40,63,3.0799999406814114
366,19,31,19.375,40,64,3.044295135345484
367,18,29,20.333333333333332,39,65,3.2369325097280894
368,19,31,20.82051282051282,39,65,3.4461064525892686
369,20,33,20.775,40,65,3.4920792496800352
370,20,33,20.658536585365855,41,66,3.180805925719785
371,18,29,21.097560975609756,41,66,3.2775584437443834
372,19,31,21.023809523809526,42,66,3.5232053092919
373,20,32,22.024390243902438,41,67,3.5589947427684243
374,22,36,22.536585365853657,41,68,3.5287672537136174
375,22,36,22.5,42,68,3.66406652052823
376,21,34,24.15,40,70,3.416861212733913
377,21,36,21.3,40,71,3.2636735467115003
378,20,35,20.871794871794872,39,72,2.996837219924089
379,19,34,21.027027027027028,37,74,2.377710092861165
380,20,36,20.789473684210527,38,74,2.4571023456236794
381,20,36,22.5,36,76,2.124870371919279
382,20,36,23.055555555555557,36,76,2.3172047004447847
383,21,38,23.61111111111111,36,77,2.043054521757422
384,22,40,23.54054054054054,37,77,2.109862915587236
385,21,38,24.10810810810811,37,77,2.332534713081796
386,21,38,24.675675675675677,37,77,2.5251508017446938
387,23,42,23.94871794871795,39,77,2.4763575980539683
388,24,42,23.925,40,77,2.636812088341302
389,23,41,24.45,40,78,2.5003374179334346
390,22,39,25.0,40,78,2.6771647161036025
391,22,39,25.55,40,78,2.751049355408146
392,23,41,26.125,40,78,2.825650221159203
393,24,43,26.675,40,79,2.6219185092474953
394,25,45,27.275,40,80,2.523340093698013
395,26,47,27.9,40,81,2.4145663557018766
396,25,45,28.525,40,81,2.6398512072614557
397,26,47,29.15,40,82,2.5547384987628488
398,25,45,30.53846153846154,39,83,2.549579671287019
399,26,47,32.0,38,85,2.1395977212727346
400,25,45,32.6578947368421,38,85,2.282484085010806
401,25,45,34.21621621621622,37,86,2.030655950068675
402,26,47,34.891891891891895,37,87,1.8288895594804813
403,26,46,35.5945945945946,37,87,1.9613160987180471
404,27,48,35.3421052631579,38,87,1.9283376624992659
405,26,46,36.026315789473685,38,87,1.8262515122158198
406,28,50,36.76315789473684,38,87,1.740754557368337
407,29,52,37.526315789473685,38,87,1.6284145085264323
408,31,56,38.31578947368421,38,88,1.2496961529049755
409,32,58,37.15,40,88,1.1691535397116883
410,32,57,37.95,40,88,1.2253144750018266
411,30,55,28.682926829268293,41,89,0.9732972638160183
412,26,48,23.666666666666668,42,89,1.0738483387353204
413,23,43,20.78048780487805,41,90,0.9861186199102842
414,22,41,17.804878048780488,41,90,1.275473474627645
415,22,41,15.452380952380953,42,90,1.5701908741500001
416,22,41,15.581395348837209,43,90,1.8102430060910848
417,21,38,14.0,42,91,1.8099334843433053
418,22,39,11.86046511627907,43,91,1.9370004645695198
419,23,41,10.204545454545455,44,91,1.9830675599350776
420,22,40,9.555555555555555,45,91,1.943267314646925
421,22,40,9.311111111111112,45,91,2.022216536249425
422,22,41,9.533333333333333,45,91,2.0546048331631823
423,25,48,9.574468085106384,47,91,2.0181017005481743
424,25,48,10.326086956521738,46,92,1.8115860309464762
425,27,51,10.638297872340425,47,92,1.7995188846861776
426,27,51,11.456521739130435,46,93,1.5178265215420867
427,30,55,12.108695652173912,46,93,1.538418221369775
428,33,60,12.804347826086957,46,94,1.2393960486076394
429,33,59,11.195652173913043,46,94,1.3153337449880302
430,32,57,10.204545454545455,44,96,0.8728575852849214
431,32,55,8.954545454545455,44,96,0.8974729947898754
432,31,53,8.181818181818182,44,96,0.955186480546028
433,30,51,7.431818181818182,44,96,0.9783392462279571
434,29,49,6.909090909090909,44,96,1.0262260001023054
435,29,48,6.931818181818182,44,96,1.1975093345121866
436,28,46,6.6976744186046515,43,97,1.1639377724617606
437,26,42,6.6976744186046515,43,97,1.3885337534150666
438,24,38,6.767441860465116,43,97,1.6557035214288212
439,24,38,7.0227272727272725,44,97,1.9042391235021656
440,23,36,7.022222222222222,45,97,2.162957947997005
441,23,36,7.3478260869565215,46,97,2.408916388414806
442,23,36,7.826086956521739,46,98,2.43286888238592
443,23,36,8.326086956521738,46,98,2.7555096560906547
444,22,34,8.977777777777778,45,99,2.772037047888181
445,22,34,9.906976744186046,43,101,2.5386823963186695
446,23,36,10.418604651162791,43,102,2.490835986394086
447,23,36,10.681818181818182,44,102,2.6772268744973307
448,23,36,10.933333333333334,45,102,2.8811873643634365
449,23,36,11.173913043478262,46,102,3.1162979116924734
450,23,36,11.404255319148936,47,102,3.335406839760671
451,24,37,12.152173913043478,46,104,3.1130472821287976
452,22,34,12.608695652173912,46,104,3.2017851226664913
453,23,36,13.08695652173913,46,105,2.9805619410849746
454,24,36,13.608695652173912,46,105,3.2112849261114635
455,24,36,14.130434782608695,46,105,3.456571560935422
456,24,36,14.977777777777778,45,106,3.353555826429542
457,26,40,14.851063829787234,47,106,3.2779865029208173
458,27,40,15.73913043478261,46,108,3.1210772001744544
459,26,38,16.304347826086957,46,108,3.3679673340485627
460,27,40,17.244444444444444,45,110,2.978979458207949
461,26,38,17.822222222222223,45,110,3.0265424402559744
462,29,42,19.785714285714285,42,113,2.4075645054613424
463,29,44,17.90909090909091,44,113,2.2946558258593552
464,26,40,18.404761904761905,42,115,1.814242687369794
465,25,40,18.214285714285715,42,115,1.8402148530829725
466,26,43,19.475,40,117,1.3067741122380037
467,24,40,19.825,40,117,1.3700423791843641
468,25,43,19.75609756097561,41,118,0.9510379193560178
469,23,39,20.317073170731707,41,118,1.0367502487333848
470,25,43,20.404761904761905,42,118,1.212494178692437
471,24,41,20.976190476190474,42,118,1.4392351038011164
472,24,41,21.547619047619047,42,118,1.5301984749013846
473,25,43,21.6046511627907,43,118,1.5832035597511578
474,24,41,22.162790697674417,43,118,1.779208264656299
475,26,45,22.227272727272727,44,118,1.9220741019288534
476,26,45,22.288888888888888,45,118,1.956883239171211
477,25,43,22.844444444444445,45,118,2.128063334377179
478,26,45,23.42222222222222,45,118,2.351985718093474
479,28,49,23.47826086956522,46,119,2.1855813915652043
480,27,47,23.53191489361702,47,119,2.2507854971855084
481,27,47,24.106382978723403,47,119,2.3486864982549003
482,27,47,25.217391304347824,46,120,2.2567203380120744
483,28,49,25.25531914893617,47,120,2.277853923157276
484,29,51,25.3125,48,120,2.359176737788456
485,29,51,25.916666666666668,48,120,2.4874337158430015
486,30,53,25.979591836734695,49,120,2.5411012739388337
487,30,53,26.571428571428573,49,121,2.4601299012668187
488,29,51,27.163265306122447,49,121,2.521473541467441
489,32,56,27.24,50,121,2.4291158272947357
490,32,56,28.428571428571427,49,123,2.0436957300217475
491,33,56,29.708333333333332,48,124,1.9482817672028105
492,35,60,31.085106382978722,47,125,1.8205183443040602
493,35,60,32.52173913043478,46,126,1.6100802220722306
494,37,64,33.30434782608695,46,127,1.4255764316456492
495,34,59,29.08695652173913,46,128,1.2771731747489676
496,32,56,24.869565217391305,46,129,1.0723234228937197
497,28,49,21.42222222222222,45,130,0.9652224742304223
498,26,46,18.044444444444444,45,130,1.0710634754289297
499,23,42,17.325581395348838,43,132,0.7826460972116012
500,23,42,14.422222222222222,45,132,1.0101719074645412
501,21,38,13.28888888888889,45,132,1.304416670664445
502,19,34,12.088888888888889,45,132,1.6575390714385025
503,20,36,12.23913043478261,46,132,1.9086270809016337
504,20,36,12.673913043478262,46,132,2.2444831104760765
505,22,40,12.5625,48,132,2.553073387622885
506,20,36,12.979166666666666,48,132,2.9303064530820797
507,21,38,13.122448979591837,49,132,3.168382405654647
508,20,36,13.53061224489796,49,132,3.4122638492747543
509,20,36,13.938775510204081,49,132,3.5353762888784734
510,23,41,14.1,50,132,3.597243801064656
511,22,39,14.83673469387755,49,133,3.61222120909678
512,24,41,15.645833333333334,48,134,3.6625616607696294
513,24,41,16.847826086956523,46,136,3.5003016978297223
514,26,45,17.02127659574468,47,136,3.4740775092486875
515,27,47,17.934782608695652,46,139,2.780208258120012
516,29,49,18.148936170212767,47,139,2.9447589639403056
517,28,47,19.57777777777778,45,141,2.7775636131866213
518,29,49,20.2,45,142,2.669819824098037
519,28,47,21.295454545454547,44,143,2.555445394695715
520,28,47,22.976190476190474,42,145,2.2055059329654814
521,30,51,23.666666666666668,42,146,2.025034217336122
522,30,51,24.951219512195124,41,148,1.632182630313182
523,30,51,25.047619047619047,42,148,1.7556790465817305
524,29,49,25.738095238095237,42,148,1.9532560576446125
525,29,49,27.073170731707318,41,149,1.7627779826973007
526,29,49,27.78048780487805,41,149,1.8204181300095608
527,30,51,28.51219512195122,41,149,1.8572049662158963
528,31,53,29.24390243902439,41,150,1.6046972610136148
529,31,53,28.2,40,151,1.2663983513963861
530,32,55,25.78048780487805,41,151,1.253071072600146
531,30,52,24.073170731707318,41,151,1.308897302752626
532,29,51,25.0,40,152,0.9797606297701847
533,28,50,26.28205128205128,39,153,0.7140012268164876
534,29,52,27.025641025641026,39,153,0.7829323882294451
535,29,52,27.76923076923077,39,153,0.9102286137250093
536,30,54,27.8,40,153,1.0622953139601714
537,30,54,28.55,40,153,1.2485023103121948
538,30,54,28.536585365853657,41,153,1.314655051683875
539,29,52,29.24390243902439,41,153,1.3936303515900632
540,29,52,29.951219512195124,41,153,1.476794938157547
